GeneName,cdRPKM0,cdRPKM1,cdRPKM2
LPCAT4,8.53982524016,11.889941941400002,9.438855108410001
HOXB7,19.1950200352,27.2705090399,22.731187761100003
PIGB,1.07709507534,0.535582970334,1.7857293448299998
HSF2,8.34899115658,7.19596113773,10.150724069099999
GPR180,7.455402987439999,12.1325938178,12.9222421127
STX8,5.04462250474,6.2710664248,6.27265687584
KBTBD3,1.4627759383599999,0.484907909519,1.21257722641
FEM1B,26.1770120817,9.46651428456,15.386987129300001
DTX4,3.37460836103,3.35603199959,3.19703156898
AURKA,22.1950903519,19.129857084,9.19937920528
SNX15,21.785268469800002,29.4648707003,31.0615384945
HMGCL,4.58426201542,13.6770804541,6.08024408824
HMBS,5.7797159774599995,13.1380573938,8.897815761719999
ATP1B1,57.0258067024,62.578641796899994,71.7228792777
SERBP1,58.4633512774,74.8572139343,89.65758458719999
TMEM141,30.1636029125,51.813967175900004,36.3699004177
LAMA3,0.08965023497469998,0.178313466428,0.0743161207545
DSCR3,26.4703070175,19.7434460282,13.7142036861
RBM44,0.283849841791,0.8468619616390001,0.235299094583
SETD4,10.0348066371,2.1384787664400005,5.9417253380299995
ZNF682,2.9949286914399997,1.1913769480399998,2.48266479555
OGFRL1,3.95885938286,6.56177811336,10.3921169654
ZMIZ1,7.83616922786,13.081162716400002,12.759688260999999
ITGB3BP,23.4156498521,13.698089794300001,13.701563867
RALGAPB,11.196025064,12.128536094100001,13.755789677200001
VANGL2,6.29853011008,12.5277166049,12.3410318228
SGO1,5.09478210351,2.81485367931,1.4077837874799999
C3,0.718494912033,0.357269890067,0.446700624872
MED14,8.62786467563,6.53742512243,9.195585646849999
RPL37A,2603.26930708,2256.53199211,1561.21708285
GPN3,13.8376797873,22.9358447944,19.1180514349
ZNF688,3.23711787082,4.292397812780001,5.366858049
RPL29,84.06390470779999,96.605778274,78.97667047739999
ZNF726,13.2841725958,9.90828495118,8.25899821986
ATAD3B,5.9481369832,16.760283002,26.297307764699998
RPL37,841.7827736730001,894.77879406,508.181216997
BAG2,29.607412978899998,22.4338527196,17.5308924478
PSMD13,109.620711856,127.840404779,90.21702540950001
EMSY,6.03149092074,7.99771879467,9.62932527876
CCNB1,86.7756435694,63.6961175433,55.377153962600005
RRP9,22.605419753400003,29.3501718092,30.190455677600003
AIMP2,77.4910068089,63.6087428965,40.785176394299995
ABCB6,20.5644664739,27.1508164143,23.8070767192
NT5C2,31.4201117327,32.8495700538,33.3921760911
GABPA,2.62763853543,1.95988053979,1.08909866635
MED20,35.6297344457,27.5594680761,26.2537691757
GAS1,297.166173097,152.919773524,235.596278699
VPS51,36.6459933677,42.518310901599996,45.8833234436
MFSD13A,0.57701521893,0.573838896786,1.91328144089
MYLIP,8.04198789432,17.3283907218,23.8881338646
ZBTB3,4.158523595209999,6.203447969430001,4.73994680444
ZNRF3,6.698795679319999,11.1032008524,11.8993037319
SCPEP1,32.9904948571,49.869513661599996,26.8007227002
SQOR,3.9764153003,4.61361383536,2.7468951950700005
BUD13,14.4626072616,14.8624274268,4.79554735346
NET1,66.0870897982,96.0954269134,87.1552575965
C7orf49,9.79979945592,9.745854050339998,24.370814419200002
TP53I13,10.7515785398,13.9001119819,21.3902112169
PCK1,0.959530925861,0.4771244759800001,0.39770456917400004
MICAL2,3.6711633581,4.56369317096,3.5504393575599997
KPNA5,7.74910068089,4.95414247559,6.42366528211
KPNA4,16.6052157448,9.680508285630001,21.834133224899997
PDCD2,67.5760084222,59.4497097071,58.8902481764
PSTPIP2,5.35332328488,1.77461820021,1.4792235617700003
SEC13,89.9111681789,104.72171086600001,71.84656988
WFDC1,2.70492202177,1.3450160567200002,1.1211309800700002
NFATC4,8.053099449269999,7.392710015389999,7.445936218939999
RAB18,26.596489625100002,16.3738607244,22.0473257564
C1orf53,10.2360918975,14.251642738,23.7587620023
ABTB1,1.77385094009,0.882043170728,2.94088957384
TUSC2,18.849163818399997,16.06748911,26.7859401725
LUZP1,11.378504382200001,6.62392308714,11.502783035999999
WDR48,15.239655239400001,14.666869171199998,14.2630725836
MAP3K9,7.47902478584,8.50040532005,10.8496223264
GSPT1,23.3137229056,30.319351950599998,25.7680744459
OAT,61.8166895225,35.8049388008,40.544173079299995
TRAK1,8.80332615921,9.588662855980001,12.8576269622
HKR1,18.328398510699998,21.4991088563,17.1413170601
TSPAN4,25.012040452399997,50.9924288282,37.3209961399
UBE2F,11.2486945368,28.7659885679,25.3098332544
GSTO1,83.8020233848,80.5626907245,48.627746528100005
SLC12A7,4.13598547148,8.22643584507,10.514222826000001
LONRF1,5.792517120269999,2.3042523142299998,4.48162694101
SLC35A4,23.9115106725,26.523716638499998,19.8215957277
DYNLL2,99.6312944686,132.110466016,126.63797270399999
TRAF5,2.1011872295700003,1.56721554588,4.78992866881
TNS2,7.998568710860001,11.3038180429,15.005785498
DHRS7B,4.80536790041,8.60204802835,5.576815518230001
LARP1,26.3729897123,41.9645009697,37.651315414
PUM2,27.503850304,27.631555216,31.872753693499998
PPP1R13B,1.3698161476,1.3622756578200002,1.36262115451
PCBP3,1.51722783455,4.526627642669999,5.03086185981
TMEM143,3.24884655876,0.646192496816,3.7704122308
KIAA1109,3.1047706626200005,1.8407321223700002,3.4151271104900003
TSPAN12,8.79099657076,7.771203883280001,8.09705707829
TSPAN15,12.1583952572,11.0838441827,9.23887936458
ZNF468,7.00532539232,13.9335257126,9.67851353889
MYO10,11.9034960851,10.538680934,18.6519386704
UBTD2,55.963110084499995,25.2977488115,65.3690922933
MYCBP,22.991837185100003,37.156068566900004,21.4416299939
KAT6B,6.4851614046599995,4.01299872661,7.406816147030001
TBC1D8B,0.533262949876,1.32581868214,0.442051644238
UQCRQ,392.523292665,247.11023914400002,217.91814580099998
POLB,14.233042066900001,8.84668299212,5.16187388741
ZBTB1,9.26802739242,2.76510277707,4.22553397295
CACNG4,0.911261839651,1.81249114961,2.26618853594
SFPQ,138.892779153,266.180197417,285.565362178
SIAH2,13.795102310999999,16.4629965343,11.4355359967
CCDC115,23.775649816399998,23.644770906199998,22.5245405996
SCD,78.0445140004,96.605778274,71.57798457210001
ARFIP2,54.9964745466,49.1450933578,39.643191455300006
C5orf22,7.421744283210001,8.72286937011,8.94880168291
ZNF213,2.59907724701,1.2923849936299998,7.00219414292
SIM2,0.894891866484,4.0048457138,7.41826187412
ELP3,30.543900494000003,33.0878858771,32.1015806721
NECAP2,21.5113022148,32.65230268,30.032720799499998
WDR74,29.424786449299997,70.8468043141,53.2769574286
NETO2,23.8660515267,15.8231166521,19.7839120856
GSPT2,5.22707904207,5.1983053002999995,3.15128707912
UPRT,1.05990738796,4.216291468590001,3.5144673276
ATF6B,5.94391245409,5.06673662276,7.742810831110001
CENPE,2.43362895445,0.660063394231,1.92567316007
CENPC,3.16624876489,0.314881937008,2.88714980143
TCAF1,8.44700105277,7.10811746498,10.233976055
NAV2,7.08506995618,12.4201884482,19.710104229000002
CYTH3,19.428102421400002,23.0367625115,21.6798703271
ACOT7,18.529809483399998,26.4398978482,33.3921760911
ACTR6,11.293219775999999,5.241158286519999,1.24821131786
MRPS25,34.3556187823,23.916549882199998,22.783443365100002
SUDS3,6.35944432778,9.03491028983,13.555802549300001
TTC31,4.023571507380001,8.5744773616,19.5357073277
PCDHAC2,3.26173880701,2.3591154645700003,3.4412492582699996
PCDHAC1,8.99162097382,2.77514205064,6.682591920630001
RAC1,16.9185217022,9.814810564850001,11.6872616319
STK17B,15.225157599800001,11.953694981300002,4.64983813987
C12orf66,3.82380234634,3.8027532861699997,1.0565882584000001
C1orf52,32.665998186399996,34.1104891762,35.2022874945
DNAH7,0.07425934991449999,0.0738505710647,0.184673252121
CACNA1G,0.502765152911,0.249998779256,0.625155458189
ZSWIM6,12.535845438900001,9.77791278077,18.5419943587
TMEM169,5.0149980437199995,5.98487010474,5.82009941668
HMGB3,5.9481369832,4.43654550053,3.69805890441
WNK3,2.65535931954,0.825231950403,1.9260295682099997
ZDBF2,1.90378269685,1.1359817141500002,1.1573118524600001
FBXO5,45.3545444969,20.7038790025,16.6412650699
ACVR1,12.3073951991,13.4053266987,12.6314090421
SMIM7,39.3281425534,19.5558255615,22.8209161338
RALGAPA2,1.59495135222,1.11032008524,2.37986074638
FLAD1,14.7413649979,17.1878412418,19.383363169000003
ACTB,727.36144499,1134.44592327,1321.22006097
PLEKHO2,10.3486680609,9.080912888039999,7.064723528189999
WDCP,5.79572627102,4.940419089230001,6.17709008133
MFHAS1,12.489393038800001,13.8320787068,13.412048391199999
BABAM2,13.2701301301,6.284324493350001,4.19061220458
DYNC1LI1,28.5204087219,26.6616064526,21.750796838600003
TPPP3,97.94262846059999,112.51781215700001,99.3879446796
NSFL1C,16.9185217022,30.4459429767,28.7172714383
HSD17B12,22.918380836199997,5.69805524349,21.373126383699997
WDR83OS,223.472062359,205.57376253799998,138.93641865200001
WDR18,48.3200273404,82.3783506333,81.25480927619999
FAM126B,8.286167064710002,10.0063867824,7.35950336423
NOS3,0.7447522011769999,0.246884176524,0.205788992189
SERPINE1,14.8334433452,42.780188126700004,36.274012032600005
SNX12,56.844848991300005,62.0027647252,44.0817696397
TMEM161A,12.4539118086,13.6238918079,13.420872107300001
DUS3L,33.0573880264,61.184801081,65.8436263611
LYAR,11.798442765999999,7.822330224610001,9.12836645352
RAB20,20.350221848900002,12.648874405799999,13.7064225776
UBE2R2,35.0168566333,48.50499327560001,41.4677734888
IMPAD1,39.8525177874,34.6789973291,32.3477430278
WRAP73,15.5606360124,22.567677220700002,18.2737053888
TMEM206,5.80376472632,6.49329353597,6.01383365523
GANAB,79.3936877796,114.001574012,103.82405432600001
TRAPPC6A,12.024466573800002,8.54162495791,12.815686892899999
NCLN,51.4055083162,64.2984448959,72.0465802158
SLC35B3,1.4870342458,5.17596975062,2.4653726029400005
MARCH2,16.9413537153,25.272143802600002,24.074812624699998
RNF181,112.57042362,127.392235087,77.2269963415
HILPDA,18.6808677129,18.5780342835,3.87140541556
TACO1,29.086988653600002,53.8638309426,46.5607953334
ATP6V1H,12.3509869176,11.054698085999998,15.357641317899999
ISYNA1,43.31020493,92.52459292510001,88.64756586610001
MTFP1,12.5284861308,14.2394514268,14.8365237482
FECH,14.5971431431,10.369135414,12.676601918800001
TBC1D22A,14.087211717899999,23.1464033696,22.339913217600003
CDKN1B,10.5138551952,16.4308242909,28.636727496
GLCCI1,1.63628038361,3.7969705104900004,2.71280963426
SAAL1,11.9557553362,10.0125826875,17.2134910266
AHNAK2,2.93943260078,3.48738807805,3.3343781633
AP2A1,45.8426201542,70.81688324,59.029036356599995
R3HCC1L,7.290094717210001,5.7236562619099995,6.04316942916
FAM120AOS,8.14107853634,16.192527935799998,8.67676855782
PGM3,19.3679048792,16.6584125274,11.715916914300001
IKZF5,12.0980857569,16.277896705499998,17.107924884000003
TXNDC11,9.09413438354,5.42644409091,4.77447158754
DIAPH2,4.61088567867,4.0460328748,4.0470590188
LSM11,7.4516480627499995,7.410628633839999,14.413210189800001
PAQR4,18.5445110142,22.7818230629,30.745175854899998
PTCHD1,0.336213592132,0.33436282175,1.9509444613799998
MPP7,1.55404098824,2.0606485167099997,3.86469587411
POLQ,2.7686040917500003,4.1300454447199995,5.06823896934
SOCS4,12.877514251,6.06629690888,7.865712590339999
FKBP7,18.7646384201,5.3318125297800005,6.66645596222
RBM17,15.6138595809,24.4010002529,26.502755481599998
MORN1,3.6011311253699994,3.5813078136800005,3.4827100927099996
GABPB2,0.659809897143,1.31235562267,3.8286746714599995
GSG1L,1.70796504803,4.2464078362199995,8.49496959757
TBX18,10.8152392022,12.222390976,16.300654381300003
FSD1,27.664222609,40.0717359193,43.8707350109
BRCC3,3.77153165181,4.68846291065,7.03447797906
CYBRD1,62.4865261475,67.3210998425,59.5683843732
SLC27A3,0.368095915524,0.7321392821070001,0.305135402211
IRX3,20.8392149785,12.4347002375,13.8198376587
TMEM223,13.251452958900002,13.178507077899999,19.5286657415
BCKDK,19.5995989118,21.1160171091,28.4326168225
STT3B,36.503364237,19.0497860609,30.2596911804
PCED1A,6.56909633859,7.8395221591699995,3.8118453322400003
RTL8A,7.865628510680001,2.6074434082,13.040523505
RTL8B,7.865628510680001,2.6074434082,8.69368233669
SLC29A1,36.6259463254,48.78258455180001,39.5781315131
SLC29A2,0.654034755811,6.5043446069,5.96382803622
CCNG1,26.2541924613,25.1054517344,8.37060630391
MAP1LC3B2,2.37217367782,4.718230929130001,3.9328562951699997
FAM172A,8.60126283182,2.1384787664400005,8.318415473239998
MPND,1.19081228448,7.10554299288,3.4549594146800007
MYSM1,4.32657008549,9.3226324028,11.3573678777
PHTF2,13.9856763626,9.53738658402,8.94356759102
TAF8,17.2993244415,21.983011628000003,19.9171982794
ZNF830,7.21191675778,13.547520978800002,5.97836332268
RAD18,9.64173817438,8.98937142748,7.99257892244
RGMB,65.5195360284,67.6411102095,60.0027428081
EBP,20.7026066428,30.8829660816,12.8711660569
HIST1H2AI,454.04490685300004,773.753855348,262.900935701
DCTN6,23.4733416287,28.012952218000002,24.6472721744
AXIN1,13.853714178699999,18.2551252287,19.810111605
FZD7,13.515201684400001,14.9916659261,11.203510628699998
TBC1D1,14.3182698637,18.562142038599998,13.5648217127
FZD1,40.1292713832,41.2845206299,52.76582196020001
FBXL18,9.14557084134,11.5757431975,19.297798344
TTLL11,7.089867396639999,5.93754903441,10.517076384800001
IGSF3,13.0062610352,14.6758697603,11.818315444300001
TMEM129,13.1743860454,13.920730923099999,10.9209893816
REL,6.2671298133399995,3.8354651423900004,8.39220786856
GPAM,12.2586152422,6.81269290974,9.56409926545
RDX,15.8659424411,12.2156937754,13.5764354299
RCN1,24.3076350962,28.6504625094,38.8073410331
GNB2,288.37562357900003,502.96895162699997,425.059879057
ALG3,15.2886896883,19.0056616711,19.644164563900002
SMAD3,5.61303067429,10.4664981879,22.683164125
FGFBP3,3.46209131358,4.59071117429,6.696485043130001
MAN1A1,4.57024286553,4.99959332399,4.1673844228600005
GNG5,64.9769311751,68.9271996604,28.7269503299
MAP1B,13.921748315799999,12.4004052244,12.443691120999999
MANBA,6.45339066444,5.7423015058,7.60203245237
FAM69B,34.5941994683,37.844143910700005,23.5152032649
CARNMT1,7.290094717210001,1.4499929196799999,4.23021860041
CAPRIN2,2.7992143086900003,1.23724682013,3.6095517714199996
PITX3,10.8509330609,5.88610987199,9.8126711523
DOT1L,8.93960899653,21.259649115,32.541956575
HMOX2,24.5149557367,23.442314553299997,21.103433937200002
TPT1,149.446941703,109.591636581,138.901333698
TMOD3,11.007423468199999,6.73651101497,10.5284679857
ABI1,11.1571390662,11.095721850999999,15.0901146257
CHSY1,32.7554940719,17.7682818552,25.9186494571
MYO18A,6.242077215369999,9.38375699602,9.987812320269999
INO80B,9.20961545508,16.6525797499,15.962769668599998
ADPGK,40.2935416261,38.277479086999996,29.9118647802
SF3B5,123.68022761600001,105.916149478,96.8296343018
MRPS15,57.92517120270001,66.82331711260001,37.4535965784
TCF7L1,5.58205894306,5.55133112715,13.040523505
EIF5A2,11.645216236600001,1.9301853801,11.2622702998
LMNB2,140.542695579,222.098754461,292.057328354
RTN4IP1,6.02305054722,2.9949475923000004,3.1205282946599997
TXNDC17,89.186078113,67.12063999189999,65.93877611010001
DNAJC16,6.871123756449999,6.83329996633,6.32873426809
TMUB2,7.63946027874,8.54708286523,19.7899318367
LIFR,20.144032215,8.662981378080001,14.216308411199998
RPP30,23.134201502,14.7243863052,16.8759715948
NCBP3,13.9580074376,11.4878666101,20.3482564837
ARRDC4,12.840310027000001,24.120407279699997,43.7588927162
CPSF7,20.3131765421,28.8590823821,28.3852948527
PMM1,17.0471796619,23.7346749781,17.8997299822
CBSL,5.956218691059999,6.46192496816,8.07945478029
ARID1A,9.283230849430002,9.36215900899,14.415311853599999
BAZ2B,7.854749356439999,5.89289423099,8.2247285177
MYOF,19.2788004331,14.2713900606,18.624801999200002
CCDC28A,3.26066054624,9.7281343157,7.207852991869999
TEX2,30.8110875405,27.4987644019,22.921448804
TRIM58,3.06872570232,1.8310998883099998,5.08767857486
INTS7,11.4839809824,16.9768122216,15.4373798502
HBS1L,16.580974553900003,22.1309138326,18.085397561700002
MAPKAP1,68.57985852520001,65.92893237109999,48.322245798800004
NDUFB11,103.88384972,163.124203465,116.331011511
GRAMD4,8.775813502410001,5.133826399569999,7.70269264028
CUL9,3.3236809910100003,4.48587960458,5.90397013334
FRMD4B,0.577572721557,1.72317999151,0.718173758248
DPF1,7.032797256599999,29.3751506788,32.06434603
MRPS36,37.361735425700004,20.007113843699997,9.5296133306
SEC11C,18.5840756522,30.802958397399998,21.824295814099997
ZNF84,4.04457217058,2.41338469717,1.00583198889
XKR5,5.704081744380001,5.10541400156,4.2555906858
RIOX2,2.5656127331,7.016596639249999,7.97542746553
SEC62,6.72511237663,11.1468205701,6.81367353138
PHGDH,75.56306041149999,114.112270505,92.7977328074
TMED7,1.32841725958,1.32110466016,3.3035992879400005
ORC3,14.253004257799999,10.4224596261,12.1626200994
GMCL2,1.13432213816,2.2561559661099997,0.47015170132
NIT1,17.1496490479,9.745854050339998,11.169956608800002
FMNL2,16.9546393149,8.43065416706,12.4678381178
E2F7,7.865628510680001,8.14826065064,7.06361689856
BRK1,133.715684681,97.77912780770001,123.88497329799999
UBE2D2,45.2108395067,59.9492870996,39.5599074396
STK11IP,4.1169956392,9.82639829869,13.651236727
MLX,18.993256805,23.8594152671,27.3458469487
KMT2C,4.1986315055,2.54162032542,4.43887526474
SH2D3C,1.04144210246,0.34523640944899997,0.863309918452
PLK2,107.619226241,315.88074618400003,305.920036103
ANKRD36,0.467996685917,0.465420483093,2.06906009683
PBXIP1,71.0485460554,77.5607551506,75.1433444593
HIST1H3H,1570.82916826,1759.62461943,1101.40071151
SRGAP1,2.2017965628400002,2.7370952903799997,3.87853507562
DYNC1I2,14.9680817981,18.6071078895,13.5711238354
ASAH1,23.3982585494,21.017574138900002,11.887951983099999
MIGA2,8.55420205033,18.5154819795,10.010906933200001
AAMDC,23.8248747642,4.30794997877,5.38630318686
DNAH14,2.3164937819299998,2.10627846615,1.26189299639
CREB5,3.5233070735400003,0.58398536058,0.48677789115099995
HIST1H3B,2345.3352165,2484.30356258,1262.36074981
RNF123,5.22780176299,8.58969189684,7.91356483423
MRPL17,101.89564207,62.489751680699996,64.7580542239
ABHD4,5.22846443275,6.932910753010002,11.5577817654
FAM204A,35.7650800656,34.2979094464,12.7061511075
PKNOX2,8.214842461469999,12.568648986700001,22.000714074
B3GNTL1,3.24884655876,3.23096248408,4.0397273901499995
CCNT2,14.766478055799999,41.5236473252,35.0339106771
YWHAG,144.62607261600002,165.404434266,213.801486175
HDAC1,76.7346615783,81.8510495967,69.2524695454
TXN2,39.375242125300005,35.5986285671,25.222090371999997
FCF1,19.180356154400002,14.306079875999998,9.27481083513
WBP1,4.42805753194,12.110126051400002,7.34133175098
VAX2,7.18988722969,7.15030872765,8.51443115449
ZNF414,0.7644344844140001,3.04090586737,8.871558190130001
CRIP2,53.864268741000004,121.84039445299999,129.57580246
TATDN3,8.479259103710001,11.594801538599999,7.0289346552
FXR1,35.0657628576,42.622231354200004,34.1433445961
CHRD,0.510057821511,2.53625041412,1.6912624341
TPR,14.0343574696,10.184912196,12.3675354054
PLD3,177.144847395,266.978838909,195.793766353
GPS1,96.7904836283,150.74315394200002,141.294470564
CHST12,7.922488475810001,10.743923441,4.77628812715
COL8A1,4.4131982784699995,3.9899134031599996,2.99319398572
DGLUCY,4.80536790041,9.07993958548,7.170191380580001
ORAOV1,8.66359082335,6.46192496816,17.9543439562
MED19,22.5580289363,14.021157949800001,19.8683447742
USP21,4.2246485287,12.604178736500002,12.6949265924
RNF111,1.7862184267299999,4.73702866192,4.93565630669
LUC7L3,15.2496879289,4.2464078362199995,14.1582826626
RFT1,9.37490040202,7.678006788739999,10.514222826000001
DDN,1.67917912026,3.75735524834,3.4799149802800007
NKRF,5.19063183917,2.1508578041599997,2.86853773193
CDIP1,15.731257021400001,24.1781116034,23.7100427364
USP36,11.434552479,20.3631123107,21.382281868099998
TAMM41,10.4265308165,5.184567707009999,2.88104589065
PATZ1,8.6887756804,15.1216558121,16.2058831349
PPP3CC,16.6052157448,15.9443665881,9.49310140213
TCN2,2.79340077949,4.167035727130001,6.94682093259
OS9,71.1439033855,68.0823771346,61.9424866489
PNRC1,17.3139749534,9.06245574803,9.06475414374
PDIA5,6.8975511555199995,9.1461091857,4.7648066653
LMAN2,38.5129373576,56.6187711496,38.1718405119
ORC6,44.8931524483,77.5430996179,57.7803432773
GALNT16,4.2775511042000005,5.3175053405199995,9.75123224527
PSKH1,8.43935670793,11.190533591900001,7.57884542528
RBM3,368.888020659,436.46622316599996,326.178157544
SERPINE2,55.4339533133,59.5987064733,49.0572074713
GGA1,13.1787426546,17.300180073499998,17.9163453447
TYK2,16.1020273889,29.5246874808,31.075523605
MSMO1,22.3662089623,8.088395878510001,16.0123434875
NFKB1,10.4766928204,9.193254078410002,10.2173173854
OSMR,13.1147316188,7.279556290660001,7.837620759660001
MMS19,20.9505058462,31.947273908000003,23.6191911708
PIK3CA,3.0756152642299996,3.61480928995,4.4037689292
INTS6L,4.65463222211,4.959653201369999,4.134092546090001
UBQLN4,5.46151614196,7.90029364878,9.054715656319999
KIF5C,14.351898368099999,17.6859783575,15.2593182141
WRNIP1,34.108010719,24.547552807,36.0866138435
GRIPAP1,9.22950233794,12.0029105109,21.7755059953
BDH2,18.225236793,14.4999291968,12.0863388583
MLLT3,3.6770776517400003,2.6120259098,4.78992866881
CDK7,7.814219174,4.857002427049999,5.6679399548000005
AS3MT,0.794930540973,0.7905546503599999,1.9768878717700002
SCYL1,32.143099946,48.5003812196,39.8147009363
TRIOBP,7.45339776878,7.789268812,8.5871241001
RHEB,30.6972096471,11.247242377000001,5.3571880345
PIM1,12.5461630072,30.8257754037,42.2126575682
PPP1R16A,20.3406045418,21.3524477209,27.6340772196
ARHGAP19,9.05739040623,7.80652753729,5.50599881324
APOOL,2.22225935618,3.3150395747400005,10.1318565522
GPN2,14.416103701199999,30.5850596564,27.8840775912
ZNF426,14.4532825631,11.4989767325,13.4188752508
IPO4,25.690509387,44.230144467799995,33.4329133114
ZBTB9,1.2611556261799999,4.38974649736,3.13632843792
MYOG,37.1956832683,38.3120351446,34.1371926421
PTMS,5.69321682677,16.9856313449,40.1151342107
CAAP1,5.50956467107,5.4792359177,5.7089849446
SLC15A4,9.30811401609,9.77114605912,11.1453609195
ZSCAN26,5.19815449401,4.30794997877,3.59086879124
RBM41,3.7914657514499996,3.14216224667,3.6667856790099997
ITPA,23.6534727875,34.2156602631,39.215387231
RHBDD3,3.0893424641400005,9.98509336165,14.725345663299999
E2F6,8.66359082335,7.179916631289999,5.9847813187400005
IDE,9.15915883776,3.94712066492,5.06169451677
TEN1,16.8730418052,26.3688228539,27.974026228499998
SPRY1,51.3723862104,67.8098251346,85.94520022540001
FOXC1,6.47423574164,3.7558480861900003,5.814096219750001
MYH3,1.23191708771,1.9908455079599998,1.27650668004
FMR1,8.02716590505,9.39173929022,12.134073214
BACH1,73.8109725642,44.3654550053,48.747140103599996
NUDT16L1,30.973459420300003,21.5620708782,53.918848482
NPHP4,2.09456120116,2.49963740885,2.25718942239
ECI2,17.1966343877,14.6588325305,8.82468302943
EXD2,5.766441480499999,8.12415647122,7.56853534617
RAD23A,68.1543745128,105.343579014,109.590553302
FANCI,16.4177979598,13.1961357138,11.186002103599998
KLF4,11.048606585,10.9877868136,21.2098786969
TMEM41B,20.4721837949,5.0898724064300005,11.0308537868
HSPA9,74.2839210229,85.6775228131,68.50110288229999
JADE1,11.700472304100002,17.630400269000003,17.047042589
GLUL,52.7459794245,88.22082590219999,49.6864866168
GLRX,16.760404677,33.336285817,20.8404627978
GCLM,40.2148134037,21.6180762571,18.0196324797
ZC3H10,4.80978662952,4.0999799798000005,5.12627475715
GLE1,20.5249018648,33.169365931,28.357075433000002
RHEBL1,9.85364450788,4.89970134948,4.08411999883
ARFIP1,12.7869041029,6.35825772268,6.62486488224
TRIM71,1.03185460324,0.68411633725,4.84705304042
MTAP,17.8915352743,6.279898912719999,13.958870230699999
GNAI1,68.1983226926,54.4257905769,56.5334244345
CDON,33.4167074615,18.001076697000002,32.894923034099996
GPANK1,33.4895107457,21.6483536748,27.067305090300003
TAPBP,13.313758726300001,23.1708222689,22.624872629000002
TBCC,25.8409697469,19.7023533611,24.277170559800002
CFAP70,0.532787670955,0.26492740511199997,0.220828829408
TCEA3,14.5593009109,7.66543534905,5.6795403231099995
TMF1,1.91248371466,4.0756199525,4.07665360029
KCNN1,0.549437285672,1.09282554609,0.45545946065399995
NDUFS2,41.7668308689,66.1994584074,60.5900306085
KCNJ6,9.16419925536,9.11375266736,10.5185354687
ZNF618,1.2519115535299998,4.6688253696599995,6.745569226690001
ADAMTS8,12.761761314000001,9.01765259602,37.3046885886
RB1,5.469532850269999,3.1996614481700005,4.53400332845
RAP2C,11.3709629557,21.0012561465,6.73287898358
SMAD9,0.638662144029,0.635146471229,1.05884592562
GART,34.294451508499996,31.165525365700002,24.262338984099998
PHTF1,8.705647089489998,4.9472712655,9.27848621093
TFDP1,27.6349575898,46.286878603999995,36.7736417088
PEA15,53.0929924471,50.84514646,58.68235577270001
RER1,77.3786195619,73.9349181636,72.9474969673
TRERF1,5.6302697119800005,5.3558297033399995,5.6818660972
SHTN1,5.20226695801,5.17362980046,5.096533711619999
TTLL1,7.04938404259,7.01057897489,1.75308924478
TMCC1,5.02726715208,5.45410180799,9.47132823378
PBX4,5.579352490240001,1.5853255921899998,6.607198575880001
SLC35G2,12.3031380579,7.19730141732,2.99963615733
MYL12B,127.850562844,125.428578284,61.584437593100006
ANGEL2,7.8468561276,8.51308492225,4.1393547164
TMEM268,6.9510205443199995,7.776851560519999,12.2444450353
ACSF2,6.99439664756,4.1735365629,4.63843893783
MUSK,9.276017071210001,11.6166099428,20.2203059865
TRIP10,31.2795924494,48.3892985988,49.8009361098
RANBP10,2.28745318933,5.308009795269999,6.95272809325
NUDCD3,42.1093592643,41.8775579428,37.6446051458
SNX18,5.5537714822,6.02530841626,10.0447275647
SPECC1L,21.655102465,18.0795181578,19.5024644905
PCMTD2,33.8526221537,9.85354304537,17.1111841572
ZDHHC17,7.082793445630001,6.574217503150001,9.78554291452
MED13L,9.462945200539998,9.54529486477,12.8871749699
FBLN1,12.736955258800002,24.9114550619,31.6751352182
TTC17,12.824693771300002,20.3024402677,14.3194540064
ASXL1,23.2602243895,24.481560093400002,33.4216270375
IRF3,32.7034020011,46.137815421499994,42.2406779183
PPP1R37,19.8686685501,30.498044719699998,34.3727093543
KIF4A,11.878183525399999,10.3663321874,9.64554536625
KIN,7.58613917273,5.28106558312,11.3194391846
BCR,6.344445638330001,11.4506123257,10.9081108564
PSMD11,84.0859861118,79.4068226584,75.56104754340001
NDUFS6,102.819495892,130.789361356,134.786850948
LETM1,25.4463711548,31.7332909923,30.4690069462
FLNA,120.43798096399999,273.113942064,212.02669901299998
DKK2,1.14959185925,3.4297909446399997,4.7648066653
IP6K2,16.069563624,36.7565409479,31.9703156898
PWP2,20.792617976,28.7555661083,21.545212747399997
CPNE7,12.7289193248,23.442314553299997,16.8045862833
RAD50,0.9105678093089999,0.905555364921,2.45316778808
CTDSP2,28.570738855,40.4345452052,47.367783908
FAM196B,2.78818921087,2.77284093783,3.23580154136
KRT8,0.61754934588,1.22829978734,1.53576413179
ARL4C,96.01772420290001,56.9854730353,79.5944906162
HIPK3,65.137236104,60.3786114212,45.2343159081
ACTR1B,30.127234932100002,41.7882574864,36.146809185
PPA2,17.8444109496,14.196945601700001,12.573400275
BAX,47.76842885479999,42.0762785598,69.0135467687
NDUFA5,3.26659981864,1.6243090083899998,8.12360480642
