AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_001352672	224.0	0	1.0	224.0	184.0	30.0	10.0
NM_000025	0	0	0	0	0	0	0
NM_014579	0	0	0	0	0	0	0
NM_001105244	10.0	0	1.0	10.0	10.0	0	0
NM_213566	392.0	0	0	392.0	321.0	12.0	59.0
NM_003136	379.0	0	0	379.0	320.0	49.0	10.0
NM_000967	2412.0	0	35.0	2412.0	2403.0	9.0	0
NM_005270	180.0	0	5.0	180.0	171.0	7.0	2.0
NM_020195	141.0	0	14.0	141.0	139.0	2.0	0
NM_018050	9.0	0	0	9.0	6.0	3.0	0
NM_021937	149.0	0	4.0	149.0	148.0	0	1.0
NM_005321	19621.0	0	0	19621.0	18640.0	979.0	2.0
NM_001135181	0	0	0	0	0	0	0
NM_032970	118.0	0	2.0	118.0	70.0	44.0	4.0
NM_001024457	0	0	0	0	0	0	0
NM_003399	0	0	0	0	0	0	0
NM_181077	0	0	0	0	0	0	0
NM_001665	265.0	0	0	265.0	180.0	85.0	0
NM_014962	169.0	0	5.0	169.0	154.0	14.0	1.0
NM_020244	65.0	0	0	65.0	48.0	17.0	0
NM_001330660	72.0	0	0	72.0	45.0	26.0	1.0
NM_001174064	228.0	0	2.0	228.0	113.0	111.0	4.0
NM_001675	876.0	0	1.0	876.0	67.0	808.0	1.0
NM_017872	92.0	0	0	92.0	91.0	0	1.0
NM_017629	27.0	0	2.0	27.0	21.0	6.0	0
NM_174945	5.0	0	1.0	5.0	2.0	3.0	0
NM_024779	359.0	0	0	359.0	318.0	40.0	1.0
NM_001316968	83.0	0	0	83.0	72.0	10.0	1.0
NM_002315	4.0	0	0	4.0	3.0	1.0	0
NM_006770	13.0	0	1.0	13.0	12.0	0	1.0
NM_005038	165.0	0	0	165.0	121.0	41.0	3.0
NM_001284246	247.0	0	0	247.0	243.0	3.0	1.0
NM_198460	0	0	0	0	0	0	0
NM_001329684	66.0	0	42.0	66.0	45.0	21.0	0
NM_173348	16.0	0	55.0	16.0	9.0	6.0	1.0
NM_001352755	187.0	0	1.0	187.0	164.0	17.0	6.0
NM_013318	1135.0	0	4.0	1135.0	1092.0	25.0	18.0
NM_001098784	87.0	0	0	87.0	48.0	33.0	6.0
NM_002015	134.0	0	2.0	134.0	109.0	24.0	1.0
NM_001312660	159.0	0	1.0	159.0	89.0	68.0	2.0
NM_001349767	639.0	0	3.0	639.0	247.0	390.0	2.0
NM_005465	176.0	0	4.0	176.0	124.0	46.0	6.0
NM_145294	25.0	0	3.0	25.0	25.0	0	0
NM_001306072	0	0	0	0	0	0	0
NM_001145011	1.0	0	0	1.0	1.0	0	0
NM_004218	1268.0	0	1.0	1268.0	1211.0	35.0	22.0
NM_020956	31.0	0	23.0	31.0	15.0	0	16.0
NM_006745	115.0	0	4.0	115.0	94.0	20.0	1.0
NM_001258428	0	0	0	0	0	0	0
NM_001001669	0	0	0	0	0	0	0
NM_022455	23.0	0	6.0	23.0	20.0	3.0	0
NM_000232	309.0	0	13.0	309.0	283.0	22.0	4.0
NM_003870	1663.0	0	4.0	1663.0	1562.0	91.0	10.0
NM_018509	1690.0	0	0	1690.0	1358.0	316.0	16.0
NM_177977	3.0	0	0	3.0	3.0	0	0
NM_004099	437.0	0	0	437.0	288.0	146.0	3.0
NM_198892	55.0	0	1.0	55.0	46.0	8.0	1.0
NM_032329	576.0	0	10.0	576.0	394.0	177.0	5.0
NM_018484	0	0	0	0	0	0	0
NM_001001657	0	0	0	0	0	0	0
NM_207325	62.0	0	2.0	62.0	41.0	18.0	3.0
NM_000805	0	0	0	0	0	0	0
NM_019045	118.0	0	0	118.0	98.0	18.0	2.0
NM_007372	970.0	0	2.0	970.0	897.0	68.0	5.0
NM_001349419	65.0	0	12.0	65.0	45.0	19.0	1.0
NM_004295	283.0	0	2.0	283.0	253.0	27.0	3.0
NM_001304484	115.0	0	5.0	115.0	55.0	59.0	1.0
NM_031442	43.0	0	0	43.0	10.0	33.0	0
NM_001288661	746.0	0	287.0	746.0	713.0	4.0	29.0
NM_024864	59.0	0	0	59.0	34.0	24.0	1.0
NM_001354990	0	0	0	0	0	0	0
NM_001143943	29.0	0	8.0	29.0	20.0	7.0	2.0
NM_023004	21.0	0	1.0	21.0	17.0	4.0	0
NM_022076	0	0	0	0	0	0	0
NM_018221	569.0	0	0	569.0	344.0	215.0	10.0
NM_012208	161.0	0	2.0	161.0	141.0	13.0	7.0
NM_001098832	341.0	0	1.0	341.0	324.0	6.0	11.0
NM_033510	276.0	0	0	276.0	249.0	27.0	0
NM_199328	0	0	0	0	0	0	0
NM_001319173	0	0	0	0	0	0	0
NM_152695	24.0	0	0	24.0	24.0	0	0
NM_001146683	0	0	0	0	0	0	0
NM_022078	200.0	0	0	200.0	182.0	17.0	1.0
NM_001353220	5.0	0	0	5.0	4.0	1.0	0
NM_004804	474.0	0	3.0	474.0	403.0	65.0	6.0
NM_031215	67.0	0	1.0	67.0	60.0	4.0	3.0
NM_032301	124.0	0	3.0	124.0	120.0	4.0	0
NM_001358438	0	0	0	0	0	0	0
NM_001178065	0	0	1.0	0	0	0	0
NM_000531	0	0	0	0	0	0	0
NM_017913	31.0	0	1.0	31.0	14.0	16.0	1.0
NM_015225	119.0	0	37.0	119.0	115.0	1.0	3.0
NM_206914	42.0	0	0	42.0	23.0	6.0	13.0
NM_001102659	0	0	0	0	0	0	0
NM_152402	6.0	0	0	6.0	1.0	5.0	0
NM_007014	160.0	0	2.0	160.0	129.0	30.0	1.0
NM_001031746	54.0	0	8.0	54.0	49.0	1.0	4.0
NM_014570	316.0	0	16.0	316.0	239.0	65.0	12.0
NM_001166269	164.0	0	2.0	164.0	139.0	19.0	6.0
NM_004119	0	0	0	0	0	0	0
NM_006895	0	0	0	0	0	0	0
NM_001004059	0	0	0	0	0	0	0
NM_153026	4.0	0	1.0	4.0	4.0	0	0
NM_003584	316.0	0	0	316.0	312.0	3.0	1.0
NM_000410	20.0	0	0	20.0	20.0	0	0
NM_001282380	0	0	0	0	0	0	0
NM_015276	286.0	0	20.0	286.0	232.0	53.0	1.0
NM_033045	0	0	0	0	0	0	0
NM_000982	0	0	14.0	0	0	0	0
NM_001138	0	0	0	0	0	0	0
NM_022549	13.0	0	0	13.0	9.0	4.0	0
NM_194259	691.0	0	15.0	691.0	539.0	142.0	10.0
NM_000562	0	0	0	0	0	0	0
NM_001267044	0	0	0	0	0	0	0
NM_031477	77.0	0	0	77.0	66.0	8.0	3.0
NM_001272077	0	0	0	0	0	0	0
NM_000340	0	0	0	0	0	0	0
NM_001165414	1788.0	0	0	1788.0	1766.0	13.0	9.0
NM_001321307	236.0	0	1.0	236.0	165.0	71.0	0
NM_198182	4.0	0	0	4.0	4.0	0	0
NM_005238	223.0	0	0	223.0	179.0	41.0	3.0
NM_014438	0	0	0	0	0	0	0
NM_020780	6.0	0	2.0	6.0	6.0	0	0
NM_001354955	22.0	0	2.0	22.0	13.0	9.0	0
NM_020937	94.0	0	1.0	94.0	79.0	14.0	1.0
NM_001312920	14.0	0	0	14.0	11.0	3.0	0
NM_144696	0	0	1.0	0	0	0	0
NM_016307	58.0	0	0	58.0	40.0	17.0	1.0
NM_000250	0	0	0	0	0	0	0
NM_001256024	41.0	0	7.0	41.0	30.0	9.0	2.0
NM_012281	0	0	0	0	0	0	0
NM_000976	263.0	0	49.0	263.0	97.0	166.0	0
NM_001347712	92.0	0	0	92.0	42.0	50.0	0
NM_004287	318.0	0	6.0	318.0	286.0	28.0	4.0
NM_000862	0	0	0	0	0	0	0
NM_001330620	0	0	0	0	0	0	0
NM_030904	0	0	0	0	0	0	0
NM_001348169	1143.0	0	14.0	1143.0	1120.0	0	23.0
NM_003030	72.0	0	1.0	72.0	58.0	13.0	1.0
NM_001204299	1.0	0	0	1.0	0	1.0	0
NM_001080515	0	0	0	0	0	0	0
NM_015417	4.0	0	0	4.0	1.0	3.0	0
NM_004751	0	0	0	0	0	0	0
NM_001004419	6.0	0	0	6.0	0	0	6.0
NM_005740	33.0	0	3.0	33.0	16.0	16.0	1.0
NM_001267699	3.0	0	1.0	3.0	0	1.0	2.0
NM_001271082	9.0	0	1.0	9.0	5.0	0	4.0
NM_152679	24.0	0	0	24.0	19.0	5.0	0
NM_182623	1.0	0	0	1.0	1.0	0	0
NM_002455	219.0	0	2.0	219.0	213.0	0	6.0
NM_181789	0	0	0	0	0	0	0
NM_001134398	227.0	0	2.0	227.0	215.0	5.0	7.0
NM_022095	177.0	0	12.0	177.0	158.0	18.0	1.0
NM_022353	115.0	0	4.0	115.0	90.0	24.0	1.0
NM_001145873	5.0	0	0	5.0	4.0	1.0	0
NM_001085	10.0	0	0	10.0	10.0	0	0
NM_001145525	499.0	0	0	499.0	467.0	26.0	6.0
NM_032521	30.0	0	0	30.0	19.0	11.0	0
NM_012253	0	0	1.0	0	0	0	0
NM_004589	245.0	0	0	245.0	240.0	4.0	1.0
NM_001318834	37.0	0	1.0	37.0	3.0	31.0	3.0
NM_175061	71.0	0	7.0	71.0	56.0	13.0	2.0
NM_024908	352.0	0	0	352.0	327.0	22.0	3.0
NM_024886	0	0	0	0	0	0	0
NM_001317889	76.0	0	0	76.0	49.0	26.0	1.0
NM_019093	0	0	0	0	0	0	0
NM_014437	694.0	0	57.0	694.0	584.0	109.0	1.0
NM_000106	0	0	0	0	0	0	0
NM_001346484	188.0	0	0	188.0	36.0	152.0	0
NM_005973	725.0	0	3.0	725.0	568.0	153.0	4.0
NM_001134999	676.0	0	30.0	676.0	594.0	78.0	4.0
NM_001278458	4.0	0	8.0	4.0	4.0	0	0
NM_001282236	10.0	0	5.0	10.0	7.0	2.0	1.0
NM_001193552	70.0	0	0	70.0	40.0	29.0	1.0
NM_014765	554.0	0	2.0	554.0	247.0	302.0	5.0
NM_001288980	76.0	0	53.0	76.0	41.0	33.0	2.0
NM_001008709	1316.0	0	16.0	1316.0	1240.0	73.0	3.0
NM_006456	0	0	0	0	0	0	0
NM_001282766	271.0	0	0	271.0	149.0	120.0	2.0
NM_001105203	511.0	0	43.0	511.0	509.0	0	2.0
NM_001145191	23.0	0	22.0	23.0	3.0	19.0	1.0
NM_001218	0	0	0	0	0	0	0
NM_002538	28.0	0	3.0	28.0	25.0	3.0	0
NM_032042	65.0	0	216.0	65.0	44.0	15.0	6.0
NM_001301339	194.0	0	1.0	194.0	162.0	32.0	0
NM_013432	314.0	0	8.0	314.0	310.0	4.0	0
NM_001278412	20.0	0	28.0	20.0	9.0	10.0	1.0
NM_006316	1.0	0	0	1.0	1.0	0	0
NM_022772	39.0	0	4.0	39.0	37.0	0	2.0
NM_001289922	0	0	0	0	0	0	0
NM_001007074	1003.0	0	0	1003.0	985.0	18.0	0
NM_024294	350.0	0	3.0	350.0	249.0	88.0	13.0
NM_001329919	0	0	1.0	0	0	0	0
NM_001288781	85.0	0	0	85.0	70.0	12.0	3.0
NM_001525	0	0	0	0	0	0	0
NM_001330331	91.0	0	3.0	91.0	65.0	26.0	0
NM_032824	63.0	0	3.0	63.0	37.0	25.0	1.0
NM_001005283	0	0	0	0	0	0	0
NM_032526	2.0	0	0	2.0	2.0	0	0
NM_015260	402.0	0	5.0	402.0	363.0	30.0	9.0
NM_001004684	0	0	0	0	0	0	0
NM_017723	118.0	0	2.0	118.0	89.0	29.0	0
NM_001634	308.0	0	0	308.0	113.0	194.0	1.0
NM_145691	54.0	0	1.0	54.0	41.0	13.0	0
NM_001146339	0	0	0	0	0	0	0
NM_001997	2236.0	0	1.0	2236.0	1995.0	241.0	0
NM_001006635	206.0	0	3.0	206.0	67.0	123.0	16.0
NM_013245	518.0	0	0	518.0	394.0	119.0	5.0
NM_001271562	12.0	0	0	12.0	9.0	3.0	0
NM_173567	18.0	0	1.0	18.0	13.0	5.0	0
NM_001494	1139.0	0	1.0	1139.0	835.0	299.0	5.0
NM_001143957	7.0	0	0	7.0	0	7.0	0
NM_020746	359.0	0	3.0	359.0	306.0	43.0	10.0
NM_022124	0	0	0	0	0	0	0
NM_017719	80.0	0	3.0	80.0	65.0	13.0	2.0
NM_001164741	92.0	0	7.0	92.0	88.0	1.0	3.0
NM_003013	0	0	0	0	0	0	0
NM_020643	0	0	0	0	0	0	0
NM_007204	336.0	0	0	336.0	315.0	20.0	1.0
NM_017671	35.0	0	0	35.0	19.0	16.0	0
NM_001079827	0	0	0	0	0	0	0
NM_001244	0	0	1.0	0	0	0	0
NM_172365	0	0	0	0	0	0	0
NM_001270888	311.0	0	4.0	311.0	261.0	34.0	16.0
NM_178439	112.0	0	0	112.0	34.0	78.0	0
NM_001014446	0	0	0	0	0	0	0
NM_001135575	187.0	0	1.0	187.0	104.0	65.0	18.0
NM_001330377	59.0	0	4.0	59.0	54.0	4.0	1.0
NM_181725	59.0	0	1.0	59.0	59.0	0	0
NM_032346	144.0	0	1.0	144.0	137.0	3.0	4.0
NM_032801	1229.0	0	1.0	1229.0	1049.0	173.0	7.0
NM_005914	2223.0	0	1.0	2223.0	2063.0	157.0	3.0
NM_033418	42.0	0	2.0	42.0	16.0	26.0	0
NM_002989	0	0	0	0	0	0	0
NM_020865	385.0	0	3.0	385.0	354.0	25.0	6.0
NM_001305082	203.0	0	2.0	203.0	194.0	6.0	3.0
NM_004522	333.0	0	0	333.0	209.0	115.0	9.0
NM_022496	65.0	0	0	65.0	40.0	21.0	4.0
NM_001128834	0	0	0	0	0	0	0
NM_015898	178.0	0	10.0	178.0	166.0	11.0	1.0
NM_018013	83.0	0	2.0	83.0	19.0	63.0	1.0
NM_170776	1.0	0	1.0	1.0	1.0	0	0
NM_001303471	649.0	0	1.0	649.0	113.0	531.0	5.0
NM_003315	674.0	0	8.0	674.0	642.0	25.0	7.0
NM_001323635	65.0	0	2.0	65.0	59.0	5.0	1.0
NM_001256855	0	0	0	0	0	0	0
NM_206996	1.0	0	1.0	1.0	1.0	0	0
NM_014634	598.0	0	1.0	598.0	477.0	106.0	15.0
NM_018321	434.0	0	0	434.0	393.0	35.0	6.0
NM_003574	975.0	0	4.0	975.0	417.0	557.0	1.0
NM_001321971	0	0	1.0	0	0	0	0
NM_020787	41.0	0	1.0	41.0	39.0	2.0	0
NM_006147	0	0	0	0	0	0	0
NM_030972	8.0	0	1.0	8.0	8.0	0	0
NM_001347929	0	0	0	0	0	0	0
NM_001012728	0	0	0	0	0	0	0
NM_005441	288.0	0	3.0	288.0	253.0	27.0	8.0
NM_001100817	0	0	0	0	0	0	0
NM_148179	120.0	0	1.0	120.0	68.0	52.0	0
NM_001937	0	0	0	0	0	0	0
NM_001824	37.0	0	0	37.0	35.0	1.0	1.0
NM_001042481	241.0	0	23.0	241.0	207.0	34.0	0
NM_005323	5.0	0	0	5.0	5.0	0	0
NM_001029861	0	0	0	0	0	0	0
NM_001100913	115.0	0	7.0	115.0	102.0	7.0	6.0
NM_022767	355.0	0	4.0	355.0	295.0	58.0	2.0
NM_001080518	0	0	0	0	0	0	0
NM_024940	195.0	0	5.0	195.0	110.0	82.0	3.0
NM_015368	179.0	0	1.0	179.0	70.0	108.0	1.0
NM_152283	27.0	0	15.0	27.0	21.0	6.0	0
NM_002093	391.0	0	3.0	391.0	187.0	195.0	9.0
NM_015037	274.0	0	1.0	274.0	252.0	22.0	0
NM_006563	2.0	0	0	2.0	2.0	0	0
NM_001174103	2.0	0	1.0	2.0	2.0	0	0
NM_032319	50.0	0	1.0	50.0	30.0	20.0	0
NM_002457	0	0	0	0	0	0	0
NM_001348437	30.0	0	37.0	30.0	27.0	3.0	0
NM_016161	0	0	0	0	0	0	0
NM_015204	276.0	0	13.0	276.0	206.0	65.0	5.0
NM_001286813	46.0	0	0	46.0	46.0	0	0
NM_015177	11.0	0	0	11.0	8.0	3.0	0
NM_013441	4.0	0	0	4.0	1.0	3.0	0
NM_022970	13.0	0	2.0	13.0	8.0	5.0	0
NM_001353084	166.0	0	4.0	166.0	112.0	53.0	1.0
NM_174923	91.0	0	1.0	91.0	84.0	7.0	0
NM_002543	0	0	0	0	0	0	0
NM_003724	291.0	0	1.0	291.0	147.0	139.0	5.0
NM_013447	68.0	0	1.0	68.0	55.0	12.0	1.0
NM_173508	0	0	2.0	0	0	0	0
NM_006349	286.0	0	3.0	286.0	261.0	17.0	8.0
NM_006848	206.0	0	0	206.0	131.0	75.0	0
NM_018164	212.0	0	0	212.0	165.0	45.0	2.0
NM_002583	302.0	0	11.0	302.0	225.0	72.0	5.0
NM_198505	0	0	0	0	0	0	0
NM_001316307	542.0	0	67.0	542.0	465.0	33.0	44.0
NM_002318	2146.0	0	8.0	2146.0	1837.0	274.0	35.0
NM_001662	585.0	0	2.0	585.0	557.0	21.0	7.0
NM_003647	28.0	0	1.0	28.0	25.0	3.0	0
NM_198580	81.0	0	2.0	81.0	79.0	2.0	0
NM_031866	10.0	0	0	10.0	10.0	0	0
NM_005425	0	0	0	0	0	0	0
NM_138736	48.0	0	0	48.0	30.0	18.0	0
NM_001243246	1171.0	0	10.0	1171.0	962.0	109.0	100.0
NM_003331	291.0	0	3.0	291.0	201.0	90.0	0
NM_001322080	42.0	0	0	42.0	22.0	20.0	0
NM_017607	148.0	0	3.0	148.0	131.0	9.0	8.0
NM_130466	106.0	0	3.0	106.0	57.0	47.0	2.0
NM_001569	193.0	0	2.0	193.0	163.0	15.0	15.0
NM_023077	291.0	0	5.0	291.0	280.0	11.0	0
NM_001080436	10.0	0	1.0	10.0	9.0	0	1.0
NM_001166263	23.0	0	2.0	23.0	15.0	8.0	0
NM_144663	0	0	0	0	0	0	0
NM_001256456	405.0	0	13.0	405.0	331.0	70.0	4.0
NM_001040661	9.0	0	0	9.0	8.0	0	1.0
NM_001166462	87.0	0	0	87.0	58.0	28.0	1.0
NM_198486	145.0	0	5.0	145.0	102.0	39.0	4.0
NM_181534	0	0	0	0	0	0	0
NM_001198851	344.0	0	3.0	344.0	307.0	25.0	12.0
NM_181724	36.0	0	2.0	36.0	28.0	7.0	1.0
NM_000290	0	0	0	0	0	0	0
NM_012183	17.0	0	0	17.0	17.0	0	0
NM_020123	528.0	0	2.0	528.0	302.0	220.0	6.0
NM_181701	331.0	0	3.0	331.0	315.0	11.0	5.0
NM_001352890	22.0	0	3.0	22.0	19.0	3.0	0
NM_002873	22.0	0	1.0	22.0	22.0	0	0
NM_001350744	143.0	0	1.0	143.0	132.0	10.0	1.0
NM_001001852	203.0	0	5.0	203.0	156.0	47.0	0
NM_001135865	0	0	0	0	0	0	0
NM_001143818	0	0	0	0	0	0	0
NM_002493	1002.0	0	0	1002.0	587.0	413.0	2.0
NM_001023567	0	0	0	0	0	0	0
NM_177534	6.0	0	0	6.0	6.0	0	0
NM_001287435	115.0	0	0	115.0	89.0	25.0	1.0
NM_001098484	1.0	0	0	1.0	0	1.0	0
NM_207581	0	0	0	0	0	0	0
NM_006927	122.0	0	5.0	122.0	11.0	107.0	4.0
NM_031904	170.0	0	2.0	170.0	118.0	50.0	2.0
NM_000843	0	0	0	0	0	0	0
NM_022114	31.0	0	3.0	31.0	30.0	1.0	0
NM_014334	1.0	0	0	1.0	1.0	0	0
NM_001330221	185.0	0	1.0	185.0	68.0	112.0	5.0
NM_001255995	77.0	0	3.0	77.0	66.0	11.0	0
NM_015348	608.0	0	4.0	608.0	528.0	78.0	2.0
NM_001031738	37.0	0	2.0	37.0	16.0	21.0	0
NM_005782	5582.0	0	5.0	5582.0	5553.0	19.0	10.0
NM_012400	0	0	0	0	0	0	0
NM_030912	104.0	0	0	104.0	101.0	3.0	0
NM_001195272	0	0	0	0	0	0	0
NM_145178	3.0	0	0	3.0	3.0	0	0
NM_004489	159.0	0	50.0	159.0	122.0	37.0	0
NM_002191	0	0	0	0	0	0	0
NM_001271829	0	0	1.0	0	0	0	0
NM_032566	0	0	0	0	0	0	0
NM_001002841	29.0	0	0	29.0	26.0	3.0	0
NM_001001973	692.0	0	0	692.0	605.0	43.0	44.0
NM_017613	126.0	0	0	126.0	121.0	4.0	1.0
NM_030790	174.0	0	2.0	174.0	151.0	19.0	4.0
NM_001277291	16.0	0	4.0	16.0	5.0	10.0	1.0
NM_182796	250.0	0	20.0	250.0	238.0	9.0	3.0
NM_024707	168.0	0	6.0	168.0	115.0	52.0	1.0
NM_001199635	1.0	0	0	1.0	0	1.0	0
NM_183075	38.0	0	1.0	38.0	30.0	7.0	1.0
NM_181620	0	0	0	0	0	0	0
NM_000369	0	0	0	0	0	0	0
NM_017798	427.0	0	7.0	427.0	280.0	141.0	6.0
NM_032453	23.0	0	1.0	23.0	21.0	2.0	0
NM_002460	5.0	0	0	5.0	4.0	1.0	0
NM_170714	85.0	0	82.0	85.0	82.0	0	3.0
NM_014976	313.0	0	0	313.0	292.0	17.0	4.0
NM_024816	102.0	0	1.0	102.0	101.0	0	1.0
NM_015396	147.0	0	13.0	147.0	92.0	52.0	3.0
NM_003114	11.0	0	1.0	11.0	11.0	0	0
NM_138694	0	0	1.0	0	0	0	0
NM_032898	5.0	0	1.0	5.0	2.0	3.0	0
NM_016309	118.0	0	0	118.0	104.0	13.0	1.0
NM_000856	0	0	0	0	0	0	0
NM_018398	3.0	0	24.0	3.0	3.0	0	0
NM_001301138	130.0	0	1.0	130.0	111.0	13.0	6.0
NM_201555	314.0	0	4.0	314.0	242.0	70.0	2.0
NM_152260	168.0	0	0	168.0	163.0	5.0	0
NM_181472	230.0	0	15.0	230.0	188.0	23.0	19.0
NM_199461	3.0	0	0	3.0	3.0	0	0
NM_021203	282.0	0	0	282.0	263.0	16.0	3.0
NM_001135653	945.0	0	4.0	945.0	668.0	275.0	2.0
NM_001005327	0	0	0	0	0	0	0
NM_004229	215.0	0	0	215.0	179.0	35.0	1.0
NM_003332	0	0	0	0	0	0	0
NM_138444	539.0	0	0	539.0	378.0	159.0	2.0
NM_021077	18.0	0	0	18.0	16.0	1.0	1.0
NM_001256875	761.0	0	2.0	761.0	600.0	156.0	5.0
NM_178140	2.0	0	26.0	2.0	2.0	0	0
NM_001659	1081.0	0	6.0	1081.0	537.0	538.0	6.0
NM_002107	6.0	0	2.0	6.0	2.0	4.0	0
NM_018275	154.0	0	2.0	154.0	115.0	37.0	2.0
NM_001355221	18.0	0	1.0	18.0	7.0	0	11.0
NM_032962	0	0	0	0	0	0	0
NM_001297738	234.0	0	5.0	234.0	219.0	10.0	5.0
NM_001005199	0	0	0	0	0	0	0
NM_183387	0	0	0	0	0	0	0
NM_001284325	401.0	0	12.0	401.0	319.0	70.0	12.0
NM_001316888	0	0	0	0	0	0	0
NM_012390	0	0	0	0	0	0	0
NM_001171990	29.0	0	5.0	29.0	21.0	7.0	1.0
NM_014591	2.0	0	0	2.0	2.0	0	0
NM_000450	0	0	0	0	0	0	0
NM_203424	0	0	0	0	0	0	0
NM_004331	769.0	0	0	769.0	635.0	118.0	16.0
NM_004792	399.0	0	87.0	399.0	360.0	36.0	3.0
NM_014798	26.0	0	0	26.0	24.0	2.0	0
NM_001353366	156.0	0	0	156.0	151.0	5.0	0
NM_001012361	8.0	0	5.0	8.0	5.0	3.0	0
NM_006133	63.0	0	3.0	63.0	43.0	19.0	1.0
NM_153252	133.0	0	1.0	133.0	85.0	48.0	0
NM_018136	457.0	0	0	457.0	381.0	75.0	1.0
NM_001146175	132.0	0	11.0	132.0	94.0	38.0	0
NM_016094	246.0	0	1.0	246.0	199.0	45.0	2.0
NM_014215	2.0	0	0	2.0	2.0	0	0
NM_021223	0	0	0	0	0	0	0
NM_001317895	127.0	0	0	127.0	114.0	12.0	1.0
NM_001252007	427.0	0	0	427.0	127.0	273.0	27.0
NM_018714	293.0	0	0	293.0	284.0	6.0	3.0
NM_198721	172.0	0	4.0	172.0	106.0	62.0	4.0
NM_182925	64.0	0	14.0	64.0	61.0	0	3.0
NM_022804	0	0	0	0	0	0	0
NM_207371	12.0	0	0	12.0	11.0	1.0	0
NM_001330177	151.0	0	1.0	151.0	52.0	98.0	1.0
NM_001129778	0	0	0	0	0	0	0
NM_001272087	0	0	0	0	0	0	0
NM_001199417	81.0	0	23.0	81.0	78.0	0	3.0
NM_001048212	0	0	0	0	0	0	0
NM_020209	158.0	0	0	158.0	45.0	112.0	1.0
NM_001193268	37.0	0	3.0	37.0	37.0	0	0
NM_001355564	5481.0	0	243.0	5481.0	5148.0	321.0	12.0
NM_001245	0	0	0	0	0	0	0
NM_001113490	72.0	0	0	72.0	71.0	0	1.0
NM_003235	0	0	0	0	0	0	0
NM_001195381	2.0	0	3.0	2.0	0	2.0	0
NM_003812	72.0	0	0	72.0	56.0	15.0	1.0
NM_022735	396.0	0	0	396.0	355.0	36.0	5.0
NM_004961	1.0	0	2.0	1.0	1.0	0	0
NM_006076	250.0	0	0	250.0	214.0	27.0	9.0
NM_004175	1915.0	0	1.0	1915.0	1686.0	191.0	38.0
NM_020415	0	0	0	0	0	0	0
NM_014616	114.0	0	1.0	114.0	76.0	38.0	0
NM_001313893	154.0	0	48.0	154.0	150.0	4.0	0
NM_014681	226.0	0	7.0	226.0	175.0	44.0	7.0
NM_205859	0	0	0	0	0	0	0
NM_002508	718.0	0	0	718.0	703.0	6.0	9.0
NM_005365	0	0	0	0	0	0	0
NM_001351314	98.0	0	3.0	98.0	2.0	94.0	2.0
NM_001277	145.0	0	0	145.0	92.0	46.0	7.0
NM_001286086	0	0	0	0	0	0	0
NM_018944	384.0	0	0	384.0	374.0	7.0	3.0
NM_006240	27.0	0	0	27.0	20.0	7.0	0
NM_001004751	0	0	0	0	0	0	0
NM_014373	5.0	0	3.0	5.0	0	5.0	0
NM_006558	24.0	0	0	24.0	15.0	9.0	0
NM_032776	315.0	0	91.0	315.0	306.0	7.0	2.0
NM_001123225	1.0	0	0	1.0	1.0	0	0
NM_004442	6.0	0	0	6.0	6.0	0	0
NM_152459	0	0	1.0	0	0	0	0
NM_007084	0	0	0	0	0	0	0
NM_001130026	5.0	0	0	5.0	5.0	0	0
NM_007210	0	0	0	0	0	0	0
NM_001286059	18.0	0	1.0	18.0	16.0	0	2.0
NM_001199163	2417.0	0	0	2417.0	2336.0	57.0	24.0
NM_001376	3545.0	0	2.0	3545.0	3374.0	170.0	1.0
NM_001347096	0	0	0	0	0	0	0
NM_001099338	0	0	0	0	0	0	0
NM_024513	108.0	0	3.0	108.0	98.0	8.0	2.0
NM_001906	0	0	0	0	0	0	0
NM_001206796	9327.0	0	539.0	9327.0	8787.0	458.0	82.0
NM_001080527	2.0	0	1.0	2.0	2.0	0	0
NM_001127370	165.0	0	1.0	165.0	131.0	29.0	5.0
NM_052850	2042.0	0	0	2042.0	1792.0	241.0	9.0
NM_007080	247.0	0	13.0	247.0	230.0	16.0	1.0
NM_001166246	0	0	2.0	0	0	0	0
NM_001323684	176.0	0	7.0	176.0	115.0	61.0	0
NM_004836	162.0	0	0	162.0	95.0	66.0	1.0
NM_001039697	115.0	0	0	115.0	112.0	2.0	1.0
NM_001318192	0	0	1.0	0	0	0	0
NM_000067	0	0	0	0	0	0	0
NM_152592	498.0	0	6.0	498.0	463.0	15.0	20.0
NM_153695	286.0	0	2.0	286.0	188.0	96.0	2.0
NM_001144064	0	0	0	0	0	0	0
NM_012242	386.0	0	9.0	386.0	310.0	76.0	0
NM_001177479	35.0	0	0	35.0	22.0	11.0	2.0
NM_001330518	171.0	0	15.0	171.0	155.0	7.0	9.0
NM_001010906	0	0	0	0	0	0	0
NM_001184739	0	0	0	0	0	0	0
NM_000795	35.0	0	0	35.0	14.0	19.0	2.0
NM_000316	47.0	0	9.0	47.0	46.0	0	1.0
NM_138572	211.0	0	8.0	211.0	166.0	39.0	6.0
NM_021643	834.0	0	0	834.0	275.0	551.0	8.0
NM_000229	1.0	0	0	1.0	1.0	0	0
NM_001330354	357.0	0	2.0	357.0	302.0	55.0	0
