AccNum	ExonReads	RefseqReads	IntronReads	GenomeRefseqReads	CD_GenomeRefseqReads	fpUTR_reads	tpUTR_reads
NM_003478	98.0	0	25.0	98.0	37.0	32.0	29.0
NM_001291006	0	0	1.0	0	0	0	0
NM_014951	16.0	0	3.0	16.0	6.0	0	10.0
NM_001281453	2883.0	0	354.0	2883.0	976.0	109.0	1798.0
NM_032505	19.0	0	0	19.0	13.0	1.0	5.0
NM_001005169	0	0	0	0	0	0	0
NM_018039	17.0	0	0	17.0	13.0	4.0	0
NM_002705	118.0	0	9.0	118.0	98.0	5.0	15.0
NM_014614	443.0	0	115.0	443.0	387.0	4.0	52.0
NM_001009984	195.0	0	59.0	195.0	109.0	7.0	79.0
NM_001198533	104.0	0	88.0	104.0	54.0	13.0	37.0
NM_001354471	0	0	0	0	0	0	0
NM_012175	99.0	0	23.0	99.0	85.0	2.0	12.0
NM_001477	0	0	0	0	0	0	0
NM_014315	252.0	0	5.0	252.0	148.0	86.0	18.0
NM_001282606	68.0	0	20.0	68.0	49.0	12.0	7.0
NM_001307937	354.0	0	6.0	354.0	144.0	31.0	179.0
NM_175732	248.0	0	13.0	248.0	173.0	20.0	55.0
NM_207437	11.0	0	158.0	11.0	11.0	0	0
NM_018086	95.0	0	69.0	95.0	47.0	14.0	34.0
NM_001329953	86.0	0	16.0	86.0	34.0	41.0	11.0
NM_003541	113.0	0	0	113.0	98.0	0	15.0
NM_001349351	0	0	1.0	0	0	0	0
NM_001346167	43.0	0	5.0	43.0	23.0	19.0	1.0
NM_032930	4.0	0	2.0	4.0	4.0	0	0
NM_001773	24.0	0	2.0	24.0	9.0	0	15.0
NM_014256	0	0	0	0	0	0	0
NM_024919	0	0	0	0	0	0	0
NM_017956	37.0	0	0	37.0	27.0	2.0	8.0
NM_001045556	7.0	0	0	7.0	5.0	0	2.0
NM_152943	93.0	0	5.0	93.0	28.0	18.0	47.0
NM_001323631	307.0	0	12.0	307.0	41.0	81.0	185.0
NM_024812	125.0	0	2.0	125.0	32.0	23.0	70.0
NM_001345891	55.0	0	23.0	55.0	39.0	13.0	3.0
NM_001290072	0	0	0	0	0	0	0
NM_003695	0	0	0	0	0	0	0
NM_001350853	0	0	1.0	0	0	0	0
NM_001284286	51.0	0	0	51.0	44.0	4.0	3.0
NM_001271909	60.0	0	17.0	60.0	22.0	11.0	27.0
NM_002973	52.0	0	75.0	52.0	51.0	0	1.0
NM_001353432	6.0	0	2.0	6.0	5.0	1.0	0
NM_020524	1678.0	0	21.0	1678.0	1289.0	61.0	328.0
NM_004862	288.0	0	18.0	288.0	105.0	2.0	181.0
NM_032982	268.0	0	823.0	268.0	149.0	10.0	109.0
NM_001352615	89.0	0	18.0	89.0	50.0	14.0	25.0
NM_004677	0	0	0	0	0	0	0
NM_000898	0	0	1.0	0	0	0	0
NM_153350	49.0	0	21.0	49.0	32.0	7.0	10.0
NM_001177999	0	0	0	0	0	0	0
NM_001142644	0	0	0	0	0	0	0
NM_018143	183.0	0	3.0	183.0	106.0	4.0	73.0
NM_001290326	210.0	0	3.0	210.0	53.0	145.0	12.0
NM_001126118	591.0	0	32.0	591.0	303.0	91.0	197.0
NM_199129	0	0	0	0	0	0	0
NM_004984	78.0	0	12.0	78.0	47.0	6.0	25.0
NM_152219	0	0	0	0	0	0	0
NM_012240	19.0	0	4.0	19.0	14.0	1.0	4.0
NM_005125	72.0	0	22.0	72.0	55.0	3.0	14.0
NM_001242362	0	0	0	0	0	0	0
NM_020882	0	0	5.0	0	0	0	0
NM_005078	250.0	0	23.0	250.0	117.0	56.0	77.0
NM_001308207	278.0	0	32.0	278.0	231.0	15.0	32.0
NM_033224	377.0	0	0	377.0	95.0	1.0	281.0
NM_001130040	1695.0	0	19.0	1695.0	1052.0	86.0	557.0
NM_198582	64.0	0	9.0	64.0	41.0	0	23.0
NM_004548	318.0	0	0	318.0	246.0	57.0	15.0
NM_000523	6.0	0	0	6.0	4.0	1.0	1.0
NM_145202	0	0	0	0	0	0	0
NM_014594	42.0	0	1.0	42.0	15.0	11.0	16.0
NM_001291913	0	0	0	0	0	0	0
NM_001272034	11.0	0	4.0	11.0	11.0	0	0
NM_002963	0	0	0	0	0	0	0
NM_001272038	75.0	0	3.0	75.0	46.0	7.0	22.0
NM_199511	211.0	0	4.0	211.0	164.0	44.0	3.0
NM_001282692	0	0	0	0	0	0	0
NM_018074	252.0	0	18.0	252.0	166.0	7.0	79.0
NM_198510	2.0	0	1.0	2.0	2.0	0	0
NM_015311	1239.0	0	83.0	1239.0	1152.0	84.0	3.0
NM_153235	56.0	0	3.0	56.0	43.0	3.0	10.0
NM_198887	299.0	0	29.0	299.0	160.0	7.0	132.0
NM_001288751	2.0	0	2.0	2.0	2.0	0	0
NM_001167608	57.0	0	40.0	57.0	23.0	9.0	25.0
NM_212556	0	0	3.0	0	0	0	0
NM_178554	1.0	0	0	1.0	0	0	1.0
NM_194251	0	0	0	0	0	0	0
NM_001330117	1.0	0	0	1.0	1.0	0	0
NM_032330	0	0	0	0	0	0	0
NM_001258275	0	0	1.0	0	0	0	0
NM_005131	57.0	0	25.0	57.0	49.0	5.0	3.0
NM_001278277	95.0	0	11.0	95.0	12.0	52.0	31.0
NM_001145309	15.0	0	11.0	15.0	1.0	13.0	1.0
NM_003881	1.0	0	0	1.0	1.0	0	0
NM_001293167	8.0	0	0	8.0	4.0	0	4.0
NM_001330167	67.0	0	6.0	67.0	26.0	24.0	17.0
NM_153281	1.0	0	5.0	1.0	1.0	0	0
NM_133328	214.0	0	14.0	214.0	117.0	13.0	84.0
NM_001025247	164.0	0	13.0	164.0	134.0	16.0	14.0
NM_003474	533.0	0	141.0	533.0	326.0	75.0	132.0
NM_015077	461.0	0	47.0	461.0	240.0	12.0	209.0
NM_144615	27.0	0	7.0	27.0	19.0	1.0	7.0
NM_058180	98.0	0	89.0	98.0	21.0	65.0	12.0
NM_017875	173.0	0	9.0	173.0	60.0	57.0	56.0
NM_014080	0	0	1.0	0	0	0	0
NM_001623	0	0	0	0	0	0	0
NM_007231	0	0	0	0	0	0	0
NM_023915	0	0	0	0	0	0	0
NM_030762	1.0	0	0	1.0	0	0	1.0
NM_183373	132.0	0	16.0	132.0	50.0	34.0	48.0
NM_001353441	0	0	1.0	0	0	0	0
NM_001001668	41.0	0	2.0	41.0	15.0	11.0	15.0
NM_017870	1207.0	0	41.0	1207.0	1096.0	58.0	53.0
NM_001282470	1.0	0	6.0	1.0	1.0	0	0
NM_153261	61.0	0	7.0	61.0	10.0	9.0	42.0
NM_002158	353.0	0	43.0	353.0	128.0	60.0	165.0
NM_003943	0	0	0	0	0	0	0
NM_001294	559.0	0	54.0	559.0	496.0	2.0	61.0
NM_002612	17.0	0	0	17.0	8.0	3.0	6.0
NM_001282337	142.0	0	3.0	142.0	85.0	18.0	39.0
NM_152410	1.0	0	1.0	1.0	0	0	1.0
NM_001267550	145.0	0	22.0	145.0	144.0	1.0	0
NM_001242498	67.0	0	27.0	67.0	47.0	6.0	14.0
NM_000150	0	0	0	0	0	0	0
NM_001077268	106.0	0	6.0	106.0	80.0	8.0	18.0
NM_001324243	20.0	0	4.0	20.0	14.0	0	6.0
NM_016025	488.0	0	27.0	488.0	283.0	96.0	109.0
NM_173633	19.0	0	6.0	19.0	17.0	1.0	1.0
NM_198468	236.0	0	61.0	236.0	183.0	31.0	22.0
NM_032861	88.0	0	15.0	88.0	62.0	8.0	18.0
NM_001242907	0	0	0	0	0	0	0
NM_002091	0	0	0	0	0	0	0
NM_001350812	0	0	0	0	0	0	0
NM_016026	630.0	0	59.0	630.0	327.0	52.0	251.0
NM_000384	0	0	0	0	0	0	0
NM_177551	0	0	0	0	0	0	0
NM_001164377	0	0	0	0	0	0	0
NM_178828	0	0	0	0	0	0	0
NM_032367	19.0	0	19.0	19.0	11.0	5.0	3.0
NM_001355278	0	0	0	0	0	0	0
NM_015701	204.0	0	4.0	204.0	143.0	23.0	38.0
NM_016571	0	0	0	0	0	0	0
NM_001330637	53.0	0	13.0	53.0	48.0	1.0	4.0
NM_152716	94.0	0	8.0	94.0	68.0	4.0	22.0
NM_002109	624.0	0	31.0	624.0	482.0	40.0	102.0
NM_001098845	0	0	0	0	0	0	0
NM_001135629	76.0	0	20.0	76.0	64.0	9.0	3.0
NM_001349798	163.0	0	56.0	163.0	108.0	36.0	19.0
NM_001160094	92.0	0	4.0	92.0	39.0	33.0	20.0
NM_001313692	0	0	0	0	0	0	0
NM_001206567	78.0	0	24.0	78.0	62.0	10.0	6.0
NM_001256369	0	0	0	0	0	0	0
NM_001288707	0	0	0	0	0	0	0
NM_001005204	0	0	0	0	0	0	0
NM_001318365	106.0	0	7.0	106.0	39.0	45.0	22.0
NM_001099786	1.0	0	1.0	1.0	0	0	1.0
NM_001777	244.0	0	24.0	244.0	90.0	54.0	100.0
NM_130786	33.0	0	1.0	33.0	24.0	0	9.0
NM_005140	0	0	0	0	0	0	0
NM_001320559	489.0	0	0	489.0	357.0	0	132.0
NM_006570	80.0	0	0	80.0	51.0	19.0	10.0
NM_138796	0	0	4.0	0	0	0	0
NM_031960	0	0	0	0	0	0	0
NM_001135805	129.0	0	125.0	129.0	56.0	17.0	56.0
NM_052998	36.0	0	14.0	36.0	25.0	7.0	4.0
NM_025040	60.0	0	2.0	60.0	23.0	15.0	22.0
NM_182924	153.0	0	27.0	153.0	121.0	21.0	11.0
NM_152407	155.0	0	11.0	155.0	73.0	7.0	75.0
NM_181614	0	0	0	0	0	0	0
NM_006571	96.0	0	23.0	96.0	58.0	12.0	26.0
NM_001006933	15.0	0	3.0	15.0	5.0	6.0	4.0
NM_001320557	20.0	0	3.0	20.0	8.0	6.0	6.0
NM_001354525	50.0	0	61.0	50.0	24.0	18.0	8.0
NM_005114	0	0	0	0	0	0	0
NM_001004124	0	0	0	0	0	0	0
NM_146388	457.0	0	8.0	457.0	265.0	78.0	114.0
NM_033163	6.0	0	1.0	6.0	6.0	0	0
NM_001278387	1095.0	0	55.0	1095.0	280.0	203.0	612.0
NM_178820	45.0	0	1.0	45.0	21.0	2.0	22.0
NM_015700	119.0	0	34.0	119.0	77.0	34.0	8.0
NM_145057	84.0	0	4.0	84.0	52.0	26.0	6.0
NM_052884	0	0	0	0	0	0	0
NM_001308086	0	0	0	0	0	0	0
NM_001287392	68.0	0	2.0	68.0	23.0	35.0	10.0
NM_001195831	2.0	0	6.0	2.0	2.0	0	0
NM_012333	145.0	0	10.0	145.0	34.0	15.0	96.0
NM_001145513	1344.0	0	238.0	1344.0	460.0	2.0	882.0
NM_174978	9.0	0	11.0	9.0	5.0	3.0	1.0
NM_207368	745.0	0	44.0	745.0	180.0	35.0	530.0
NM_152412	7.0	0	5.0	7.0	4.0	0	3.0
NM_001257305	0	0	0	0	0	0	0
NM_021931	316.0	0	44.0	316.0	182.0	4.0	130.0
NM_182687	490.0	0	22.0	490.0	369.0	88.0	33.0
NM_001014979	10.0	0	5.0	10.0	9.0	1.0	0
NM_024298	543.0	0	126.0	543.0	355.0	64.0	124.0
NM_004877	31.0	0	5.0	31.0	20.0	2.0	9.0
NM_032556	0	0	0	0	0	0	0
NM_023070	28.0	0	1.0	28.0	17.0	11.0	0
NM_000969	1189.0	0	392.0	1189.0	721.0	442.0	26.0
NM_001350139	280.0	0	96.0	280.0	182.0	58.0	40.0
NM_152990	4.0	0	1.0	4.0	0	3.0	1.0
NM_152265	171.0	0	49.0	171.0	2.0	34.0	135.0
NM_001282755	146.0	0	69.0	146.0	94.0	24.0	28.0
NM_006172	0	0	0	0	0	0	0
NM_022574	1705.0	0	44.0	1705.0	1077.0	139.0	489.0
NM_016584	4.0	0	0	4.0	2.0	0	2.0
NM_014883	184.0	0	72.0	184.0	113.0	3.0	68.0
NM_001005489	0	0	0	0	0	0	0
NM_177478	0	0	0	0	0	0	0
NM_001202481	0	0	0	0	0	0	0
NM_015378	249.0	0	35.0	249.0	225.0	7.0	17.0
NM_005469	169.0	0	29.0	169.0	144.0	13.0	12.0
NM_018923	6.0	0	0	6.0	6.0	0	0
NM_032458	149.0	0	6.0	149.0	47.0	12.0	90.0
NM_004649	316.0	0	80.0	316.0	191.0	14.0	111.0
NM_001277348	2.0	0	10.0	2.0	0	2.0	0
NM_001018137	0	0	0	0	0	0	0
NM_014893	0	0	6.0	0	0	0	0
NM_001190707	0	0	0	0	0	0	0
NM_001010908	0	0	0	0	0	0	0
NM_003913	70.0	0	9.0	70.0	42.0	2.0	26.0
NM_153690	80.0	0	0	80.0	40.0	31.0	9.0
NM_014363	514.0	0	62.0	514.0	462.0	29.0	23.0
NM_020673	302.0	0	25.0	302.0	78.0	76.0	148.0
NM_176883	0	0	0	0	0	0	0
NM_019090	10.0	0	0	10.0	10.0	0	0
NM_001351971	106.0	0	13.0	106.0	34.0	54.0	18.0
NM_152367	0	0	0	0	0	0	0
NM_001305654	24.0	0	19.0	24.0	18.0	0	6.0
NM_001320714	106.0	0	8.0	106.0	96.0	4.0	6.0
NM_001033088	500.0	0	159.0	500.0	362.0	27.0	111.0
NM_025246	56.0	0	18.0	56.0	29.0	26.0	1.0
NM_001017438	0	0	0	0	0	0	0
NM_018416	72.0	0	1.0	72.0	23.0	21.0	28.0
NM_001015882	0	0	0	0	0	0	0
NM_001156474	2.0	0	1.0	2.0	2.0	0	0
NM_152594	256.0	0	16.0	256.0	108.0	42.0	106.0
NM_001350141	50.0	0	13.0	50.0	26.0	23.0	1.0
NM_001317225	0	0	0	0	0	0	0
NM_017619	8.0	0	12.0	8.0	6.0	2.0	0
NM_032375	382.0	0	78.0	382.0	183.0	91.0	108.0
NM_057168	0	0	0	0	0	0	0
NM_018639	456.0	0	22.0	456.0	281.0	29.0	146.0
NM_001174098	4.0	0	3.0	4.0	2.0	1.0	1.0
NM_001012977	0	0	0	0	0	0	0
NM_153357	0	0	0	0	0	0	0
NM_145652	0	0	0	0	0	0	0
NM_013402	912.0	0	28.0	912.0	461.0	7.0	444.0
NM_003329	398.0	0	8.0	398.0	148.0	195.0	55.0
NM_176875	0	0	0	0	0	0	0
NM_033306	82.0	0	2.0	82.0	66.0	10.0	6.0
NM_004845	101.0	0	6.0	101.0	23.0	0	78.0
NM_020905	0	0	0	0	0	0	0
NM_144713	3.0	0	6.0	3.0	3.0	0	0
NM_014377	71.0	0	10.0	71.0	43.0	27.0	1.0
NM_001040448	0	0	0	0	0	0	0
NM_003083	323.0	0	20.0	323.0	211.0	13.0	99.0
NM_006399	0	0	0	0	0	0	0
NM_080424	37.0	0	6.0	37.0	31.0	3.0	3.0
NM_001351596	0	0	0	0	0	0	0
NM_001089591	74.0	0	0	74.0	72.0	0	2.0
NM_001288819	10.0	0	4.0	10.0	9.0	1.0	0
NM_006830	711.0	0	20.0	711.0	206.0	159.0	346.0
NM_001349021	0	0	0	0	0	0	0
NM_014931	1100.0	0	52.0	1100.0	857.0	70.0	173.0
NM_024535	0	0	0	0	0	0	0
NM_001288772	0	0	0	0	0	0	0
NM_002104	0	0	0	0	0	0	0
NM_006623	1557.0	0	65.0	1557.0	1316.0	134.0	107.0
NM_001005162	0	0	0	0	0	0	0
NM_001033723	185.0	0	122.0	185.0	41.0	2.0	142.0
NM_016238	436.0	0	113.0	436.0	322.0	0	114.0
NM_001001821	0	0	0	0	0	0	0
NM_032036	101.0	0	2.0	101.0	92.0	5.0	4.0
NM_020525	0	0	0	0	0	0	0
NM_004268	126.0	0	22.0	126.0	92.0	24.0	10.0
NM_002827	493.0	0	82.0	493.0	203.0	45.0	245.0
NM_024610	43.0	0	12.0	43.0	37.0	5.0	1.0
NM_024339	306.0	0	3.0	306.0	219.0	86.0	1.0
NM_001081675	0	0	0	0	0	0	0
NM_001355	107.0	0	3.0	107.0	39.0	0	68.0
NM_005059	0	0	0	0	0	0	0
NM_177987	0	0	0	0	0	0	0
NM_152852	0	0	1.0	0	0	0	0
NM_001346029	25.0	0	11.0	25.0	5.0	15.0	5.0
NM_024911	315.0	0	56.0	315.0	224.0	45.0	46.0
NM_178174	0	0	0	0	0	0	0
NM_001329544	378.0	0	185.0	378.0	210.0	33.0	135.0
NM_006302	764.0	0	4.0	764.0	677.0	54.0	33.0
NM_018968	0	0	1.0	0	0	0	0
NM_001322096	292.0	0	63.0	292.0	105.0	114.0	73.0
NM_002245	46.0	0	9.0	46.0	36.0	3.0	7.0
NM_001031850	0	0	0	0	0	0	0
NM_001127200	0	0	0	0	0	0	0
NM_001318950	4.0	0	2.0	4.0	1.0	0	3.0
NM_001322263	63.0	0	2.0	63.0	33.0	13.0	17.0
NM_001005289	0	0	0	0	0	0	0
NM_014886	51.0	0	10.0	51.0	20.0	20.0	11.0
NM_001272051	49.0	0	1.0	49.0	19.0	3.0	27.0
NM_005723	510.0	0	46.0	510.0	123.0	158.0	229.0
NM_139033	92.0	0	10.0	92.0	78.0	5.0	9.0
NM_004993	106.0	0	25.0	106.0	51.0	3.0	52.0
NM_020207	212.0	0	142.0	212.0	123.0	38.0	51.0
NM_030786	15.0	0	1.0	15.0	11.0	3.0	1.0
NM_016581	412.0	0	51.0	412.0	334.0	31.0	47.0
NM_002442	29.0	0	2.0	29.0	18.0	1.0	10.0
NM_052882	0	0	0	0	0	0	0
NM_003183	276.0	0	38.0	276.0	190.0	20.0	66.0
NM_001005282	0	0	0	0	0	0	0
NM_001113756	9.0	0	2.0	9.0	8.0	1.0	0
NM_016142	166.0	0	58.0	166.0	87.0	15.0	64.0
NM_004997	21.0	0	1.0	21.0	19.0	0	2.0
NM_001080438	2.0	0	2.0	2.0	2.0	0	0
NM_176882	0	0	0	0	0	0	0
NM_006356	228.0	0	15.0	228.0	159.0	52.0	17.0
NM_001010887	7.0	0	2.0	7.0	1.0	3.0	3.0
NM_001318038	107.0	0	34.0	107.0	63.0	9.0	35.0
NM_001348	893.0	0	37.0	893.0	558.0	70.0	265.0
NM_006441	0	0	0	0	0	0	0
NM_152307	554.0	0	29.0	554.0	232.0	27.0	295.0
NM_020775	1.0	0	1.0	1.0	1.0	0	0
NM_001098576	2168.0	0	32.0	2168.0	757.0	15.0	1396.0
NM_182552	71.0	0	98.0	71.0	45.0	25.0	1.0
NM_206855	712.0	0	38.0	712.0	242.0	202.0	268.0
NM_001243332	371.0	0	1.0	371.0	320.0	17.0	34.0
NM_001304473	39.0	0	0	39.0	14.0	21.0	4.0
NM_001350888	0	0	5.0	0	0	0	0
NM_001165258	650.0	0	15.0	650.0	213.0	232.0	205.0
NM_015004	110.0	0	15.0	110.0	99.0	7.0	4.0
NM_012158	215.0	0	14.0	215.0	102.0	67.0	46.0
NM_001004748	0	0	0	0	0	0	0
NM_001040057	26.0	0	114.0	26.0	0	16.0	10.0
NM_024411	0	0	0	0	0	0	0
NM_198392	0	0	0	0	0	0	0
NM_001354429	293.0	0	148.0	293.0	252.0	35.0	6.0
NM_018940	6.0	0	0	6.0	6.0	0	0
NM_003794	159.0	0	34.0	159.0	121.0	6.0	32.0
NM_001025591	4.0	0	0	4.0	0	0	4.0
NM_001354680	22.0	0	6.0	22.0	18.0	3.0	1.0
NM_002987	0	0	0	0	0	0	0
NM_017758	685.0	0	7.0	685.0	329.0	141.0	215.0
NM_015322	191.0	0	9.0	191.0	105.0	45.0	41.0
NM_002363	0	0	0	0	0	0	0
NM_006408	0	0	0	0	0	0	0
NM_001291986	1416.0	0	62.0	1416.0	571.0	727.0	118.0
NM_001258376	70.0	0	36.0	70.0	59.0	4.0	7.0
NM_001025	1008.0	0	8.0	1008.0	669.0	245.0	94.0
NM_001005388	97.0	0	27.0	97.0	50.0	13.0	34.0
NM_003312	75.0	0	30.0	75.0	55.0	12.0	8.0
NM_002090	9.0	0	0	9.0	4.0	3.0	2.0
NM_001300791	26.0	0	6.0	26.0	16.0	5.0	5.0
NM_001177317	1.0	0	1.0	1.0	1.0	0	0
NM_198381	0	0	0	0	0	0	0
NM_001080468	0	0	0	0	0	0	0
NM_020857	350.0	0	8.0	350.0	281.0	32.0	37.0
NM_014209	8.0	0	1.0	8.0	8.0	0	0
NM_033238	140.0	0	59.0	140.0	119.0	3.0	18.0
NM_001004137	0	0	0	0	0	0	0
NM_019003	0	0	0	0	0	0	0
NM_001323252	0	0	1.0	0	0	0	0
NM_001560	114.0	0	7.0	114.0	53.0	7.0	54.0
NM_001003665	4.0	0	0	4.0	3.0	0	1.0
NM_004523	331.0	0	36.0	331.0	196.0	94.0	41.0
NM_001081550	124.0	0	34.0	124.0	118.0	1.0	5.0
NM_001190766	0	0	0	0	0	0	0
NM_033050	1.0	0	0	1.0	0	0	1.0
NM_001317968	66.0	0	10.0	66.0	54.0	4.0	8.0
NM_001040261	99.0	0	11.0	99.0	59.0	24.0	16.0
NM_001322288	10.0	0	5.0	10.0	4.0	3.0	3.0
NM_001009894	75.0	0	2.0	75.0	40.0	26.0	9.0
NM_025144	47.0	0	62.0	47.0	41.0	2.0	4.0
NM_003995	12.0	0	2.0	12.0	12.0	0	0
NM_001320687	70.0	0	45.0	70.0	51.0	3.0	16.0
NM_001303625	213.0	0	156.0	213.0	192.0	19.0	2.0
NM_203446	35.0	0	16.0	35.0	28.0	0	7.0
NM_001323918	313.0	0	13.0	313.0	121.0	0	192.0
NM_002170	0	0	0	0	0	0	0
NM_181711	93.0	0	12.0	93.0	46.0	17.0	30.0
NM_033084	185.0	0	26.0	185.0	176.0	7.0	2.0
NM_015425	2412.0	0	128.0	2412.0	1400.0	46.0	966.0
NM_017742	35.0	0	12.0	35.0	30.0	0	5.0
NM_001346082	227.0	0	21.0	227.0	141.0	43.0	43.0
NM_001258243	76.0	0	7.0	76.0	29.0	7.0	40.0
NM_001806	246.0	0	8.0	246.0	82.0	51.0	113.0
NM_001301043	14.0	0	4.0	14.0	6.0	0	8.0
NM_006362	234.0	0	40.0	234.0	152.0	66.0	16.0
NM_001267708	20.0	0	4.0	20.0	2.0	7.0	11.0
NM_001001661	15.0	0	116.0	15.0	14.0	0	1.0
NM_007067	571.0	0	33.0	571.0	333.0	96.0	142.0
NM_001314059	131.0	0	8.0	131.0	48.0	21.0	62.0
NM_001040663	0	0	0	0	0	0	0
NM_001076785	293.0	0	11.0	293.0	110.0	12.0	171.0
NM_002064	60.0	0	3.0	60.0	19.0	13.0	28.0
NM_001039958	5.0	0	2.0	5.0	4.0	0	1.0
NM_020336	384.0	0	43.0	384.0	271.0	51.0	62.0
NM_015355	75.0	0	21.0	75.0	40.0	4.0	31.0
NM_001170330	155.0	0	6.0	155.0	85.0	0	70.0
NM_003577	0	0	0	0	0	0	0
NM_015453	74.0	0	154.0	74.0	47.0	11.0	16.0
NM_001271938	887.0	0	42.0	887.0	724.0	71.0	92.0
NM_001321892	0	0	0	0	0	0	0
NM_001330288	422.0	0	11.0	422.0	348.0	2.0	72.0
NM_000812	0	0	1.0	0	0	0	0
NM_001204410	842.0	0	2199.0	842.0	536.0	49.0	257.0
NM_030895	174.0	0	41.0	174.0	85.0	25.0	64.0
NM_018947	157.0	0	4.0	157.0	38.0	26.0	93.0
NM_001162499	0	0	1.0	0	0	0	0
NM_005480	162.0	0	42.0	162.0	141.0	18.0	3.0
NM_001348521	0	0	0	0	0	0	0
NM_001348143	37.0	0	18.0	37.0	9.0	22.0	6.0
NM_001330422	35.0	0	15.0	35.0	23.0	6.0	6.0
NM_001145176	0	0	0	0	0	0	0
NM_001330376	199.0	0	289.0	199.0	135.0	49.0	15.0
NM_001286167	314.0	0	138.0	314.0	279.0	9.0	26.0
NM_016134	55.0	0	26.0	55.0	47.0	4.0	4.0
NM_007068	3.0	0	1.0	3.0	1.0	1.0	1.0
NM_001100	17.0	0	1.0	17.0	15.0	0	2.0
NM_031219	30.0	0	3.0	30.0	18.0	10.0	2.0
NM_203397	66.0	0	2.0	66.0	50.0	4.0	12.0
NM_001010000	28.0	0	1.0	28.0	9.0	3.0	16.0
NM_001013354	0	0	0	0	0	0	0
NM_001324214	2.0	0	1.0	2.0	0	0	2.0
NM_152495	113.0	0	25.0	113.0	24.0	35.0	54.0
NM_018911	4.0	0	0	4.0	4.0	0	0
NM_002254	140.0	0	12.0	140.0	90.0	27.0	23.0
NM_001004759	0	0	0	0	0	0	0
NM_001291866	1024.0	0	225.0	1024.0	434.0	0	590.0
NM_001891	0	0	0	0	0	0	0
NM_001319061	0	0	2.0	0	0	0	0
NM_001097	0	0	0	0	0	0	0
NM_173358	0	0	0	0	0	0	0
NM_016131	391.0	0	114.0	391.0	87.0	170.0	134.0
NM_001321553	2.0	0	0	2.0	2.0	0	0
NM_000151	0	0	0	0	0	0	0
NM_178134	0	0	0	0	0	0	0
NM_001350145	13.0	0	27.0	13.0	10.0	1.0	2.0
NM_000235	192.0	0	5.0	192.0	108.0	14.0	70.0
NM_001351349	0	0	0	0	0	0	0
NM_001099791	114.0	0	218.0	114.0	49.0	33.0	32.0
NM_004737	142.0	0	72.0	142.0	83.0	32.0	27.0
NM_001346413	105.0	0	38.0	105.0	76.0	24.0	5.0
NM_022006	14.0	0	4.0	14.0	1.0	5.0	8.0
NM_025150	280.0	0	26.0	280.0	242.0	2.0	36.0
NM_001195555	271.0	0	29.0	271.0	204.0	23.0	44.0
NM_001615	3.0	0	0	3.0	2.0	0	1.0
NM_033105	0	0	1.0	0	0	0	0
NM_001349853	164.0	0	92.0	164.0	63.0	3.0	98.0
NM_018990	0	0	0	0	0	0	0
NM_001039396	0	0	0	0	0	0	0
NM_199321	0	0	0	0	0	0	0
NM_001198903	199.0	0	97.0	199.0	179.0	4.0	16.0
NM_130772	0	0	0	0	0	0	0
NM_001346591	386.0	0	23.0	386.0	198.0	44.0	144.0
NM_033018	747.0	0	184.0	747.0	547.0	25.0	175.0
NM_032571	0	0	20.0	0	0	0	0
NM_016095	465.0	0	15.0	465.0	219.0	62.0	184.0
NM_144709	10.0	0	26.0	10.0	7.0	2.0	1.0
NM_001291030	8.0	0	6.0	8.0	2.0	2.0	4.0
NM_001195605	96.0	0	0	96.0	89.0	1.0	6.0
NM_001171508	588.0	0	57.0	588.0	184.0	13.0	391.0
NM_198696	0	0	0	0	0	0	0
NM_133492	0	0	1.0	0	0	0	0
NM_001001656	0	0	0	0	0	0	0
NM_203347	0	0	0	0	0	0	0
NM_005481	848.0	0	78.0	848.0	759.0	59.0	30.0
NM_024658	769.0	0	10.0	769.0	724.0	13.0	32.0
NM_001287427	2815.0	0	38.0	2815.0	1087.0	608.0	1120.0
NM_001353127	85.0	0	272.0	85.0	74.0	7.0	4.0
NM_013451	460.0	0	82.0	460.0	410.0	17.0	33.0
NM_152397	0	0	0	0	0	0	0
NM_001330669	938.0	0	61.0	938.0	749.0	54.0	135.0
NM_001160258	0	0	0	0	0	0	0
NM_001164419	0	0	0	0	0	0	0
NM_015916	61.0	0	14.0	61.0	37.0	15.0	9.0
NM_031474	4.0	0	0	4.0	2.0	0	2.0
NM_024322	787.0	0	32.0	787.0	199.0	36.0	552.0
NM_033426	124.0	0	4.0	124.0	56.0	5.0	63.0
NM_052906	1.0	0	1.0	1.0	0	1.0	0
NM_001142651	149.0	0	12.0	149.0	43.0	5.0	101.0
NM_001001958	0	0	0	0	0	0	0
NM_004065	0	0	0	0	0	0	0
NM_001184874	0	0	0	0	0	0	0
NM_019851	0	0	0	0	0	0	0
NM_145805	75.0	0	2.0	75.0	50.0	7.0	18.0
NM_024046	59.0	0	2.0	59.0	28.0	5.0	26.0
NM_001199877	732.0	0	22.0	732.0	169.0	168.0	395.0
NM_001144026	607.0	0	71.0	607.0	255.0	20.0	332.0
NM_058165	0	0	2.0	0	0	0	0
NM_153335	198.0	0	39.0	198.0	102.0	18.0	78.0
NM_001171876	0	0	2.0	0	0	0	0
NM_001164436	0	0	0	0	0	0	0
NM_001039152	0	0	0	0	0	0	0
NM_002921	3.0	0	2.0	3.0	2.0	0	1.0
