	AccNum	GeneName	TE0	TE1	TE2	TE3	TE4
1533	NM_003274	TRAPPC10	0.22978966651825972	0.3742736885312399	0.47653287166711455	0.5811411872816775	0.9274617157791188
1534	NM_203437	AFTPH	0.7186694891604409	0.5736302894173952	0.9626248196434991	1.0932291276055903	1.4401419420021921
1535	NM_145805	ISL2	1.5750166725930177	1.454365419690197	1.9341628320597166	1.6324974528694653	1.5031062873726289
1536	NM_001013694	SRRD	1.2942176620051262	0.789512656400119	1.1121436284365436	1.400996401648822	1.2469207512141118
1537	NM_001300821	EIF4B	0.7962010374973002	0.5971954708674936	0.40482477880312034	0.38414417464440015	0.5613842343138039
1538	NM_014866	SEC16A	1.3677628331796972	1.3131980521428752	1.883752552488535	1.6696907781849015	2.295589026617096
1539	NM_004976	KCNC1	0.3997802677719544	1.081289072899017	1.7820376654902275	1.599847503810496	2.6793338455871694
1540	NM_001135629	PPP1R21	1.460928685065953	1.1260262476572402	1.7491559524734799	2.76703184622077	2.555833301139762
1541	NM_001199954	ACTG1	1.9770886408846722	2.1360589714665372	1.8688450890815982	2.4281723044163734	3.063432971578506
1542	NM_001320036	GRAMD1A	0.5468994063143678	0.5554535945486442	0.5034122439625881	0.5701762592208106	0.8969943743915288
1543	NM_001202543	CUX1	0.9461927444839654	1.303527922165379	1.8622608680386743	2.0194153540759996	2.851160690039281
1544	NM_006537	USP3	0.605359874163138	0.8940838691737365	0.7736651328241	1.2221057320782633	1.3478356235420554
1545	NM_003016	SRSF2	1.6418904735986368	2.1802441557562804	2.1330171727494247	2.254000455275492	2.222682164079758
1546	NM_003011	SET	1.9428397151846533	1.9549055587784052	1.4599209838152223	1.782518857836362	2.2746543767897602
1547	NM_006530	YEATS4	2.7749453880733475	2.9349274835801378	3.6976642377680204	3.4506514788043092	5.018319878353359
1548	NM_006029	PNMA1	1.4261655174861514	1.8482810742339277	2.140342626343383	1.8259129119584976	2.7305564043995303
1549	NM_001127223	CD59	2.414195100246231	2.3047696392706647	1.6560056354747859	2.312463943562494	2.253233334011708
1550	NM_001114752	CD55	3.084626346745119	3.710010801324525	3.2454596673559717	3.166364851302089	3.83144739918915
1551	NM_001297565	UQCRH	1.4652845973640276	1.5523033459759774	0.9762048256170873	1.800398188042515	2.3661159453341907
1552	NM_178537	B4GALNT4	0.0605264631889214	0.19005524688184774	0.3160888674970237	0.33789249391788806	0.5002598324830401
1553	NM_001046	SLC12A2	1.553961092897738	1.849232852964788	2.517608645039699	2.861515860482097	2.9524197952303193
1554	NM_175054	HIST4H4	1.79204709529039	1.7904350999475358	2.4251100717064773	1.947688147646527	2.961574352626253
1555	NM_001323945	DIS3L	0.6415779862905765	0.5606007027711278	0.6655183938271981	0.9921534907357681	1.1936432282052467
1556	NM_032442	NEURL4	0.5869156972014403	0.40120132947837095	0.523320108125884	0.6569422117102092	0.7586161213671742
1557	NM_032444	SLX4	0.33510993033928316	0.5404717513641883	0.8059011800259621	0.5951813630262379	1.4180247994109054
1558	NM_001278472	MON2	1.5412104285239352	1.3233951403855124	2.779049845343381	3.2180840593955553	2.6823443330516916
1559	NM_032449	CC2D1B	0.7560265556452047	0.9332257897097984	0.6877023402868567	0.7195081366345654	1.0645228664113506
1560	NM_014240	LIMD1	0.9703796755818516	0.977021912300312	1.3904580728263982	1.1701522509888673	1.5887612412482237
1561	NM_001352262	FUZ	0.3771267717570682	0.4104726222979011	0.5877048061140695	0.5053281766068739	0.5941131570647507
1562	NM_005131	THOC1	3.631373063302767	3.260222851737048	3.68628680934668	4.499571104480126	4.691568243901474
1563	NM_017514	PLXNA3	0.7481524026162787	1.2241881638658898	2.035960875851614	1.7420561708105362	3.021881590404681
1564	NM_001257190	POM121	1.2418779771401085	2.2088612521852276	2.0901437056123866	2.2624106114494404	2.0764837303325754
1565	NM_001039091	PRPS2	2.8843390432700455	2.5739025330161596	2.537018779711418	2.280484380431177	4.547212297939301
1566	NM_001039547	GK5	1.0891072736002327	2.436210482618163	2.2272178066174497	3.28173846935598	2.0525611067055842
1567	NM_001303625	RPL10	1.258371983314799	1.2022669934875745	0.742300330141386	0.8343875870220736	0.8289189084793226
1568	NM_017510	TMED9	2.836466196087578	3.138496132563737	2.7979637085124818	1.7615213842864323	2.768041520199584
1569	NM_001271838	RSRC1	2.2021509707960454	2.229212206319619	3.0439283914391813	4.444020843923044	3.400692957851923
1570	NM_012138	AATF	1.5971196679979907	1.243813235228697	1.252408309009133	1.9236261652966367	2.485263177849366
1571	NM_001206999	CIT	0.8452772869750002	1.0513408332706693	1.8083257321423118	2.116636731848448	3.3105350515340497
1572	NM_018196	TMLHE	3.2673218207997885	1.8609941186585688	1.4506221240464183	1.7498332072925222	4.584637913557735
1573	NM_018197	ZFP64	1.253019739533299	1.2030669049949392	1.3934291370763896	1.4307579302394133	1.9534213037018284
1574	NM_001173988	RABL6	0.314592995828187	0.4417646140566905	0.44691824104044225	0.6315187515051265	1.0640732087545113
1575	NM_001271783	FAR2	1.8587430802728668	1.4749531899184365	1.394589509807843	1.7937684133651681	2.820229849531569
1576	NM_001271836	CCDC120	1.3404397213548664	1.0605393891981307	1.0948091502215993	1.2379772350901654	1.4260970468486438
1577	NM_001039675	UNC45A	1.0848792511164613	0.963064993830636	0.9532507687156047	1.0259769051934229	1.233510280475792
1578	NM_024942	C10orf88	1.4521430314713797	2.4285009557671873	1.8518580306918841	1.7998284417884172	1.495304697646436
1579	NM_004120	GBP2	2.218658849141065	1.229817791704971	1.1052359040327655	1.975120375077134	3.9007948634218024
1580	NM_032351	MRPL45	1.767826299179933	2.1256109980096674	2.282312141836052	2.2422105167089166	2.6939864525476445
1581	NM_033540	MFN1	1.6859138763457018	1.7421477624813073	2.067553372204852	3.021934173860573	2.4688147577193917
1582	NM_013417	IARS	1.284148289487406	1.0551684171832612	1.3153046193205282	1.8206149908970473	1.9660697856891751
1583	NM_005155	PPT2	1.0893193684939528	1.1703908324398482	1.1887384468700757	1.0717932623557087	1.4602369458455815
1584	NM_014293	NPTXR	3.093322433907618	3.256739707668127	2.8700480733833027	3.6187026871810852	4.160847854313727
1585	NM_014292	CBX6	1.6546503227099552	1.696638925640607	1.460848060467287	1.2971736517376584	1.7758112945667939
1586	NM_014290	TDRD7	1.236183298584267	1.3083352591825979	1.6578538560545015	3.3842927965107825	2.8473598664163626
1587	NM_014297	ETHE1	1.1795869547925046	1.2274904803938134	0.7163566044654971	0.8546193930629638	1.7683603380919517
1588	NM_014296	CAPN7	1.456280191104079	1.3637036792400763	2.9012442480813885	3.418477572251396	2.507376598781258
1589	NM_001291813	SLC25A29	0.6129361119021278	0.7555551227939282	0.7193728428006495	0.6856489302045423	1.4164051251652878
1590	NM_005940	MMP11	1.0631073652121317	0.7105613907614436	0.6530939432941931	0.6955858712220325	1.4736336150717204
1591	NM_005943	MOCS1	0.5957509872676784	0.8102893052551027	0.8451803972021843	0.7900481500299376	1.0461673755842715
1592	NM_001318477	TSKU	0.7200076217560986	0.8867432791114458	0.9712679156686099	0.6604875015732626	1.3990192548143079
1593	NM_015474	SAMHD1	2.391054638099319	2.2144867191750772	1.5534221170844835	2.535277465063527	2.852194093686481
1594	NM_015476	TPGS2	1.3858783559783445	1.4548759024638633	0.7998128609717575	1.077911438738839	1.5906979676758441
1595	NM_016128	COPG1	1.149558825859548	1.1090403719611617	0.9445179320973114	0.973601739657469	1.3314713133799754
1596	NM_015470	RAB11FIP5	0.4815653813752783	0.5207929872033439	0.45773691153088025	0.42942223885054054	0.7662894798369885
1597	NM_018992	KCTD5	1.6681027643523687	1.957991387875733	1.797549100429398	1.3238831325255833	1.6799423211780902
1598	NM_015473	HEATR5A	0.755385920321864	0.9677897078472405	0.7773668798704909	1.3982407045475453	1.5207898907556017
1599	NM_018998	FBXW5	0.15953699751153538	0.2297380176141722	0.2198443847804721	0.277117649583155	0.4948769602841745
1600	NM_024541	C10orf76	1.9797263576889876	1.0725454954906242	1.2659974900755073	2.468900468843001	2.2754636703296613
1601	NM_004999	MYO6	4.0590780294673126	4.14494144611825	3.9138353778178474	9.776845856625044	8.23895157516778
1602	NM_001330474	RNF10	0.20548630309532023	0.2674635096971784	0.37342747747670274	0.6567128724829909	0.8545555757496861
1603	NM_024121	TMEM185B	0.9230572931492901	1.0950024782260281	1.401567269608363	1.3191725031387802	2.284959987410305
1604	NM_004651	USP11	2.7692115495534315	2.6144647946365356	2.0809897915767612	2.4425752267302143	2.6915126357900307
1605	NM_021970	LAMTOR3	4.254439115622877	5.210783532257586	5.265221042833417	4.29588681578977	7.0332513446622675
1606	NM_080794	MRPL39	3.750379220387032	3.4997799843666937	2.847847114691757	5.169575267420547	3.340236194159708
1607	NM_033426	CIPC	1.12653976582234	1.7975511373505542	1.2785144144158378	1.3565958365654842	1.973616448755274
1608	NM_018221	MOB1A	2.618046330770635	2.826685824561023	3.4113082860770256	3.400287508104163	3.125119562994413
1609	NM_001311313	F2R	1.787252961811305	1.7867918013320514	3.7998597231609548	5.613500013381525	2.4484989296569712
1610	NM_005137	DGCR2	0.5517758335740914	0.8161853812814118	0.9184153834827048	0.690289532101821	0.9215070363347353
1611	NM_018226	RNPEPL1	0.5091093172451707	0.834886947001306	1.0848845347018035	1.0036496512657012	1.4948369764390752
1612	NM_001329953	LTV1	4.021319164062436	3.7282542107933887	4.709266025884865	5.090423875742948	4.55092734067843
1613	NM_001190879	ORC4	1.645688370770681	1.2875944664769428	1.882585156546358	2.7709777026839495	1.6643391417282105
1614	NM_014878	PUM3	2.3153049732531934	2.1089721643653134	2.7305828217327424	3.4939198359187733	6.999759671594093
1615	NM_014875	KIF14	1.5059261067079213	1.2753665988035676	4.278602628506293	4.7672223598454595	5.544858687222258
1616	NM_005362	MAGEA3	1.654159656139278	1.4366541780475417	1.289441888040141	1.9228936343915233	1.9910927470843724
1617	NM_001356429	TUSC3	1.1519818595370757	1.353450268124984	1.496286382371557	1.5965556365205207	1.797974027954658
1618	NM_014744	TBC1D5	1.3515177355791086	0.8971734731844626	0.7454585915234028	1.2981218780931185	1.657837816958453
1619	NM_001320858	IAH1	1.3122199377490407	1.216714710211246	0.8428195581044227	1.5161953467519964	0.9406172011067877
1620	NM_080571	C20orf96	7.4681641618307015	11.430770199213919	6.863158436338667	12.443258362958572	8.457375529987033
1621	NM_183040	DTNBP1	6.186644867800645	4.060350804359879	3.989210841118506	4.820053376857902	10.262805533551713
1622	NM_006528	TFPI2	2.57522902132801	2.1676725583866134	2.0465453819387176	2.5239324487616797	2.8456373256532363
1623	NM_001099270	ZBTB34	0.804263832817555	0.9168534074383461	1.2233166630138088	1.6809991887882407	1.4260970468418346
1624	NM_001099271	POC5	3.309210562091536	2.5727222768950258	2.6225936705929382	2.1174452256329936	3.1269786466145018
1625	NM_017999	RNF31	0.4397370126613925	0.36843923965420056	0.43126603687902776	0.514942097786427	0.6998787617752916
1626	NM_012437	SNAPIN	1.542628953063304	2.345872534100027	1.9560590150682826	1.9392090955309618	2.1231958006617475
1627	NM_012121	CDC42EP4	0.8622387739295043	1.1871931055526008	1.439780404132532	1.2225908871927567	1.7553576885411033
1628	NM_012120	CD2AP	1.6755496516928976	1.715148184605788	3.0946605312890605	3.9294500093613567	3.459835444077707
1629	NM_174923	CCDC107	1.0241561915980786	1.2475505333977814	1.1434673346778434	1.2681718018082002	1.3143218729022192
1630	NM_201263	WARS2	2.1389995553614876	2.5038829960281235	1.9102842785705618	3.416341023756418	2.259571543104395
1631	NM_201266	NRP2	0.7217752345743885	1.0902793826520283	1.4563108382573278	0.7618321446730649	1.2511983524198453
1632	NM_001348149	NCOA5	1.9324105627677746	1.549628564959974	1.3768616770593705	1.3332062531801545	2.2630801945807733
1633	NM_133334	NSD2	0.6514825312388084	0.5592381316184527	0.7965804611590025	1.0394489431570113	1.3015304191546235
1634	NM_201269	ZNF644	1.516235094646508	1.1222824537285458	3.027385302358974	3.6013883202661456	3.5234247337847333
1635	NM_001258310	NOP2	1.4473896991242154	1.3015608009675712	1.2153055987908092	1.3332062531692352	2.005959414347308
1636	NM_001258311	PGBD5	0.8434227460249476	0.8831836495355305	0.7459103298548209	1.0369381969144398	1.4896513717583293
1637	NM_001278712	ATG3	1.6579122869418552	1.5790253128054708	2.137758919644074	3.0552643301930895	3.459835444089548
1638	NM_001350220	SMG7	1.7434477421550987	2.436210482608927	2.1576318445266223	2.8631150682910813	3.27756441971755
1639	NM_032199	ARID5B	1.9197823127887674	2.232638249665689	2.266291803219408	3.673723897637808	3.422632912412312
1640	NM_004708	PDCD5	6.412373802169623	5.606539243568005	3.735697355624814	4.352526297124793	6.601071125051035
1641	NM_173595	ANKRD52	1.4448182242493863	1.8077626244659941	1.5954615066369158	1.3865345033085994	1.9369164238287822
1642	NM_001011553	SEPT7	4.88209173023713	5.455403027423392	7.9757051614264665	7.726536239994877	10.154256628844664
1643	NM_021158	TRIB3	0.414898008990573	0.5159191616087786	1.052184580642944	0.7043353790368785	1.1789068920556933
1644	NM_001286431	REV3L	0.6436046315523836	0.7690942256341308	1.9842706774473993	2.057774869029244	2.2352869442118775
1645	NM_004701	CCNB2	1.509166399564152	1.8009620503237653	1.6978623955641985	2.294354947325775	3.503355386778603
1646	NM_004707	ATG12	7.774550383844476	9.518013691104924	5.653706739858829	4.820053376872188	7.801589726845205
1647	NM_001665	RHOG	2.4714357362542803	3.4803006894422275	3.3455789527490127	3.4441161540325216	6.121247324135115
1648	NM_001330660	GBA2	0.16413547608555004	0.3283121937512617	0.3636887376520963	0.5946675373885187	0.9751987158567612
1649	NM_001330663	HMGCS1	3.58454667058991	3.2352584879122293	3.936670640512564	4.236155352825672	4.647613709086072
1650	NM_001330669	SARS	1.5844441150725248	1.2574783400104703	1.0122504881599137	1.3558029693304776	1.9182814081364636
1651	NM_000465	BARD1	0.6900049488140132	0.634757683886682	0.8161994714783105	0.7512183841397028	0.8609122698607493
1652	NM_001199018	LRRC49	1.2942176619970833	1.3864612502662983	2.836772153691222	2.666412506349453	3.2419939531596698
1653	NM_002237	KCNG1	0.4079599151940419	0.4169961213398242	0.6009049575354988	0.5580863385381275	0.5285859706233893
1654	NM_006856	ATF7	5.707678813510446	5.673474670441582	2.0999482176652697	2.3701444500925812	6.291281972034017
1655	NM_006857	SNRNP27	5.210418916872099	5.617686209009867	5.17592870551613	4.697964892136082	6.631351267816537
1656	NM_006854	KDELR2	1.9511184099047436	2.050252762174103	1.8197153272062268	2.0922579885655446	2.389676132553956
1657	NM_006855	KDELR3	1.8170405111722905	1.6701229270039624	1.6778279988906686	1.2951146459427672	2.0941109266841584
1658	NM_012175	FBXO3	3.614096970233625	3.4953181681510883	2.9425725137346403	4.407743122741952	3.2766676852727765
1659	NM_006858	TMED1	0.9157073677861503	1.1842689846001269	1.102440197700007	0.8420250020055889	0.9473358954022395
1660	NM_004569	PIGH	1.2638431658537745	2.4168754787914066	2.707827964894348	3.9294500093697966	3.4384784351588937
1661	NM_024408	NOTCH2	0.7054945901871625	0.9224669984103722	1.3245928969560843	1.1508874493226242	1.469440007744501
1662	NM_004564	GATB	0.9466382212969632	1.0548144802142063	1.0358696339039326	1.2372154029438636	1.961385586257149
1663	NM_004565	PEX14	1.2243386431268182	1.3940537761620893	1.0070434580153227	0.8552643888276107	2.2104504226021207
1664	NM_020177	FEM1C	1.2566622387746609	0.7973296133978065	1.6578538560535236	2.5140460774160447	1.6946786573355999
1665	NM_004562	PRKN	1.9548079269788352	5.075438505458107	4.05253164811936	3.6919557780253376	4.789309248976839
1666	NM_172171	CAMK2G	1.2910983819193107	1.1687545437568536	0.8725546610775695	1.3534063479286573	2.1220324057026945
1667	NM_001282678	PEX1	0.7720254091346692	0.5709868318634294	1.0637895576327536	2.235081071502433	2.0198943516919323
1668	NM_001321039	GPSM2	0.9490704596473525	0.9922253654806968	1.5473302656556074	1.4998570348230047	2.686116969249702
1669	NM_172177	MRPL42	3.251807472175251	1.6524683506100668	1.9541026550768754	3.8514847314021603	3.8946031255474067
1670	NM_003427	ZNF76	0.3191523146081888	0.6012442537238271	0.5178073723626734	0.5065228058675936	0.6876956870308856
1671	NM_001018070	CORO1B	1.2271360772827953	1.3337625053412552	0.9612556243682023	1.073605035561207	1.2700547169127698
1672	NM_016732	RALY	1.3968336254919755	1.6230480287956413	1.141693338371785	1.088399149611349	1.7741773128864162
1673	NM_016733	LIMK2	0.559668131083803	0.41984117848956753	0.4747031493828984	0.40178818588963405	0.5499685261986185
1674	NM_001354895	APC	1.589989669482232	1.5047182392614897	3.043462103384988	2.7980871980316238	3.137413503045575
1675	NM_001660	ARF4	2.4265395981439717	1.9058789489906542	2.099584653219194	2.5055083033807173	2.7289511390199586
1676	NM_203462	MRFAP1L1	4.959626969000389	3.1319510336576046	2.0513848218820856	3.1017451604497244	4.578790161106889
1677	NM_001173984	BRD7	0.6499101679305145	0.9525641832682687	0.9325427940286841	0.8681343043919012	3.8850340761001796
1678	NM_212503	CDK18	1.6532089896698678	2.26087715242834	0.63415174821595	0.8420250020068586	2.2104504226046147
1679	NM_001284280	PPP4R3A	0.9635901199759026	1.6106058190660857	2.5249842759335155	4.435220802636845	5.1158896243802605
1680	NM_014755	SERTAD2	2.952852719509421	3.1658675826012423	3.8683256641283874	3.999618759519629	6.114011807208172
1681	NM_020395	INTS12	2.0238011479271396	1.412430899066091	0.9465052156892193	1.7522139327428845	1.530311831037352
1682	NM_001078	VCAM1	2.972279382138737	1.7330765628356266	3.2236047201022435	3.5552166751405756	2.9472672301410574
1683	NM_020399	GOPC	1.807748982009316	2.2616866322564073	2.506675030347948	3.5894014508604695	4.171836008871936
1684	NM_001324288	STAM	3.0464539121816383	2.7797424777489366	2.0509914595044667	2.0782332770057157	3.5022720981678783
1685	NM_001281435	MAP2K4	0.9104873579017639	1.450729506143416	0.9670814160304323	1.5236642893409065	1.7477980085743248
1686	NM_024016	HOXB8	3.005582232348661	2.0848068583142245	1.8604804384566114	2.467054561952351	5.0963162521165986
1687	NM_144599	NIPA1	1.4328838400668737	1.6205786105091056	1.0454934227311272	2.0200094745077983	0.9578618497963672
1688	NM_001287742	FDFT1	2.018177147336372	2.030810228760729	1.7852150246857659	1.757981747093572	2.452503877977855
1689	NM_181573	RFC4	2.523796662864858	1.7652311279975308	2.043269453352004	2.108326167812618	2.107158346778824
1690	NM_000282	PCCA	1.8111284784757966	1.0321610416318339	1.2834164586552488	1.7253257394051353	2.080423927160009
1691	NM_000285	PEPD	1.2331235503113878	1.3925196746991235	1.2122683087029953	1.4087627318753948	1.5748959611366
1692	NM_144597	C15orf40	2.5915167946190336	3.116497327902397	2.553094938315945	3.6859231705479303	2.984108070515571
1693	NM_031243	HNRNPA2B1	8.81420020077952	6.501798461752643	5.789441866639323	6.610113122810561	8.760832810484937
1694	NM_001281432	ZNHIT3	3.5309143879599953	4.873722359718759	4.038987090477707	6.2216291814822045	5.441108732568968
1695	NM_001304808	BRD1	0.310316594204936	0.4280913070273294	0.7708619982841715	0.8645364781690874	1.3898041579213851
1696	NM_016381	TREX1	1.1251866274142595	1.272355107428285	0.840940361766333	1.3628330588017543	2.0165512627278703
1697	NM_004992	MECP2	0.5361758885449496	0.8095003185897242	0.6544159958113055	0.9031397198927604	1.0077053397171343
1698	NM_001351980	TKFC	0.8831132281895309	0.9210980991362465	0.5434837709922324	0.8262123259125032	1.3396669227930957
1699	NM_000075	CDK4	1.1305414083995171	1.1283538972673512	0.9792132617489455	0.922578727201973	1.2576333166189546
1700	NM_182943	PLOD2	2.478895375103081	2.8048475951069833	3.6958525453385658	6.050705302886389	3.631454265709876
1701	NM_001071	TYMS	5.43476758483849	5.817899740635077	4.927252801226572	6.175337297697392	6.401464423868245
1702	NM_006708	GLO1	2.499590464009965	2.636408334778118	2.838957648420485	2.9556931084543265	3.081627942097534
1703	NM_001070	TUBG1	1.4898142357578663	1.7002367994743728	1.4679799956173467	1.2678036822670986	2.4880418710321015
1704	NM_006706	TCERG1	2.7425088551920767	2.221651893596766	2.081327395365585	3.4070826470101294	4.420900845225363
1705	NM_001352773	JUP	3.318709495989512	3.4960954813152383	2.2802761809560206	2.5245820538909096	3.66977691520112
1706	NM_138610	H2AFY	1.4549863884541208	1.266700700474549	1.1089782377967188	1.312962340437356	1.582791660631821
1707	NM_006705	GADD45G	1.8160796224843418	1.8609941186565455	2.3074223259714737	1.2356545761167657	1.6841527029367616
1708	NM_014753	BMS1	1.7672836549755677	2.059177907930147	2.3525735671688346	3.326667031734786	4.339534571984749
1709	NM_001308317	CCDC14	1.1982718721219652	1.2479393601200088	1.8022880935124637	2.22201042196221	2.128581888437828
1710	NM_148842	RCC1L	0.7350798471957107	0.8444352759779424	0.6425129955833138	0.8197098517760996	0.8165995191796804
1711	NM_002027	FNTA	1.96597825798434	1.881231114296321	1.7445390249953683	1.4979845541350716	1.7762548038849788
1712	NM_001663	ARF6	2.0210505876225753	2.0472735106205238	1.8352567781420794	2.1147409533124417	4.828984000169328
1713	NM_006784	WDR3	1.5484389884601848	1.0441455551280874	1.3331908092465468	1.7942214996034258	2.0175923320439892
1714	NM_001282190	ZC3HC1	1.1668076330963815	0.9968594146521446	0.858602116381044	0.9802987155668194	1.4180247994111486
1715	NM_001609	ACADSB	4.298651520203987	4.547592900882006	3.950630465479946	6.358368284376096	4.584637913566028
1716	NM_001122772	AGAP2	0.1815581178782283	0.3348452846289512	0.3835263051595759	0.4725287985925049	0.7945397832418906
1717	NM_001323555	EFR3A	0.900009527195454	0.9402738671753653	2.0558933599505322	1.8887088586639478	1.9553984507694664
1718	NM_001323552	TRADD	1.362059716864165	1.4674637417948384	1.3754046805815043	1.3332062531768496	1.2469207512131901
1719	NM_007038	ADAMTS5	0.9548337741157457	1.6734235652019471	2.7791854285823776	3.0397102572393173	4.343341181253286
1720	NM_032514	MAP1LC3A	2.4287175149264675	1.8774996097382006	2.5973043744925968	1.8752791253472945	2.2884663198756376
1721	NM_001130004	ACTN1	1.8551962122840497	1.9907183811606073	1.7302028551316813	2.3535459226150275	3.3534395932913394
1722	NM_001167820	BLCAP	1.2892778999275045	1.3980953290470046	1.3916537450206652	2.0200094745077988	1.3848605057300736
1723	NM_014367	FAM162A	4.714650054408563	3.24115722102708	2.592601242981097	4.5329012607960255	4.813869809232456
1724	NM_031307	PUS3	2.0574191072056363	1.6044934630122014	3.426231302503614	4.548586040246768	5.305081014240777
1725	NM_031302	GLT8D2	1.1342182257652322	1.1260262476557379	1.3680663934152355	1.7092387861222618	1.989405380346584
1726	NM_001330618	CYHR1	0.5494595254201058	0.7523591196328261	0.7646690266272439	0.6412890838087142	1.0202078873617821
1727	NM_001136043	INTS14	0.6580340450303787	0.6021706701371359	1.206252088808508	1.2697202411198316	1.8460904628449486
1728	NM_001114636	FANCL	2.449769145922769	1.7988895968730265	1.6375120909399044	2.098160660734669	2.132434525340153
1729	NM_001170543	PGAM5	0.9155776860556354	1.2007171649475001	0.7672712061078435	0.9970064154186428	1.163835639177835
1730	NM_003489	NRIP1	1.0597912877474813	1.1575561503665703	2.0725998445787024	3.2367681226852683	2.848080352209709
1731	NM_001042576	RRBP1	0.5506113932327099	0.49929110500704027	0.5923654149225293	1.0490803303700589	1.7792537282607035
1732	NM_021629	GNB4	3.339928972377371	2.5969756413626413	3.526228836687917	4.462159704515322	3.4384784351657434
1733	NM_001193582	NRCAM	2.7702420908001626	2.517346637425579	2.6069151214743087	3.972410468641883	3.6314542657147433
1734	NM_003482	KMT2D	1.0484279185395002	1.589705504831687	2.251554919636236	2.0379009869973177	3.581784340330655
1735	NM_003483	HMGA2	5.960894821476275	5.6734746704257155	3.530316625510276	4.626065071275006	6.435488572149373
1736	NM_003486	SLC7A5	1.1963737699974293	1.5936459175547326	1.6888543753135408	1.274603780508438	1.575969282784761
1737	NM_207370	GPR153	0.032119162652349584	0.08468820881831735	0.1756630977915568	0.12248538015054662	0.15464056454449845
1738	NM_005524	HES1	1.3643761449504597	1.4043543711246826	0.8976225297978723	1.1788350028104086	1.5095758983667216
1739	NM_014600	EHD3	0.5266013191037076	0.673620890325162	0.6447209440201567	1.357446366872537	1.020207887357424
1740	NM_014601	EHD2	3.5851674109140297	4.437935329848261	4.485015262755329	4.284491890536505	4.919158112629841
1741	NM_014602	PIK3R4	0.9818507513117659	0.6380992702436906	1.7394484529959495	1.9426719689131977	2.101022183867861
1742	NM_014603	CDR2L	0.3894740110478375	0.5465856852021459	0.7085904954835851	0.5555026054888392	0.9389523919033926
1743	NM_014604	TAX1BP3	2.581920805558185	3.084033814076681	2.837898303814741	2.704504113593938	3.13422074847808
1744	NM_014607	UBXN4	5.067726946555423	4.980274033458871	5.523330974028629	5.166174231054716	7.475994925251142
1745	NM_005552	KLC1	1.4023622084762888	1.5062280431534343	1.9810516279850785	2.571183488268513	3.3534970289688486
1746	NM_005883	APC2	0.5009993391937597	0.7105613907614127	0.8339752040824329	0.9924315606608952	1.1161680351773786
1747	NM_005886	KATNB1	0.35579572851013297	0.6241794177656553	0.6289410607760919	0.7372569141983425	1.0334573404392808
1748	NM_003463	PTP4A1	0.3496799273108689	0.7287809135995397	1.9837567508338425	2.6664125063567576	4.019000768359238
1749	NM_003731	SSNA1	1.0030186880490541	1.0308062555463986	0.5703769410219236	0.6474005673858181	1.0490273192033963
1750	NM_003733	OASL	0.9929183121147962	0.8962035559175341	0.9143315206101783	1.1732215027947963	1.3815315141239015
1751	NM_018569	AP1AR	0.8936264809037467	1.3158544273369022	1.611802360057254	1.5800963000622126	1.6420488853645465
1752	NM_001271318	ZNF512	1.4480058718329902	1.1444616237767868	0.8954457555808393	1.7099819334181472	2.6780457043174164
1753	NM_003737	DCHS1	0.8312421243624211	1.078881548567282	1.5396391910607394	1.1670070996601631	1.2954420132446223
1754	NM_001145463	YIF1B	1.3404397213574106	1.3498791592314558	1.034552212497471	1.0146525466656016	1.4162193183798184
1755	NM_001350947	WDR25	0.8159198303858745	0.9299780983449589	0.8734928918955046	0.8223515206502662	0.8155059811566825
1756	NM_003887	ASAP2	1.2557803705320414	1.664635118923087	1.8119294932354806	2.2154750971891235	2.3509992934010624
1757	NM_001129993	KIAA1841	0.7995605355451736	0.6433066089210369	1.2692943585431942	1.3332062531770283	1.9341441197789853
1758	NM_003904	ZPR1	0.8936264809049652	0.9960599772700287	0.9607606224638462	1.1307822670911014	1.3013907249989114
1759	NM_020750	XPO5	1.5433799684668243	1.3513921016549493	1.2958464007311614	1.8038549036246596	1.9425876211354554
1760	NM_006861	RAB35	2.2825773540754124	2.34477337420275	2.507905323528962	2.3867188868005096	2.8807160346228735
1761	NM_001199579	SUN2	1.0087147398081917	0.8873072754756085	1.2008813188072394	1.1835606533334186	1.3021960410346598
1762	NM_005080	XBP1	1.1301196813889822	1.2530569789987431	0.7917625628323459	0.7606636904625186	0.985845484649476
1763	NM_005082	TRIM25	2.0106595820375555	1.9034825688671744	1.6774155534771122	2.4195224594741718	2.9926098029166326
1764	NM_014467	SRPX2	1.4573908379870482	0.9384773085542332	0.818033025744307	1.2896374213720303	1.3185142871644453
1765	NM_005085	NUP214	2.5267288747451686	2.349528836234249	2.4094826006802776	2.569744983466973	2.803227854239852
1766	NM_014463	LSM3	2.351263117785662	2.59565804844443	2.7438123896724465	3.6360170541156465	3.606524373734135
1767	NM_032303	HSDL2	2.940319388774822	2.5966194032844796	3.9524197002992634	5.0365569564468	3.777860722260974
1768	NM_032302	PSMG3	0.959723114106734	0.5730333796476575	1.0305578024114892	0.46556408840961855	1.038241865165158
1769	NM_005773	ZNF256	1.2950010867340473	0.6595928521851274	0.6795707247786734	1.9647250046775042	1.2469207512185596
1770	NM_032306	ALKBH7	1.3937526648219014	1.7790587885347569	1.003411844897864	1.172778944703071	1.4180247994086008
